bsub_id	syn1_id	is_rbh	pident	align_len	bsub_len	syn1_len	bsub_cov_pct	syn1_cov_pct	evalue	bitscore	bsub_primary_id	bsub_locus_tag	bsub_gene	bsub_product	bsub_seqid	bsub_start_1b	bsub_end_1b	bsub_strand	syn1_primary_id	syn1_locus_tag	syn1_gene	syn1_product	syn1_seqid	syn1_start_1b	syn1_end_1b	syn1_strand	source
BSU_41000|rsmG|NC_000964.3	MMSYN1_0874|gidB|CP002027.1	True	35.426	223	239	231	93.30543933054393	96.53679653679653	1.94e-38	129.0	BSU_41000	BSU_41000	rsmG	7-methylguanosine methyltransferase (16S rRNA, nucleotide G527)	NC_000964.3	4208870	4209589	-	MMSYN1_0874	MMSYN1_0874	gidB	16S rRNA methyltransferase GidB	CP002027.1	1029742	1030437	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_24260|yqxC|NC_000964.3	MMSYN1_0104|rrmJ|CP002027.1	True	35.424	271	281	268	96.44128113879003	101.11940298507463	4.01e-48	156.0	BSU_24260	BSU_24260	yqxC	putative 2'-O-ribose RNA methyltransferase	NC_000964.3	2522871	2523716	-	MMSYN1_0104	MMSYN1_0104	rrmJ	ribosomal RNA large subunit methyltransferase J	CP002027.1	139210	140016	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_06680|gatA|NC_000964.3	MMSYN1_0688|gatA|CP002027.1	True	35.371	458	485	485	94.43298969072166	94.43298969072166	7.24e-79	249.0	BSU_06680	BSU_06680	gatA	glutamyl-tRNA(Gln) amidotransferase (subunit A)	NC_000964.3	729038	730495	+	MMSYN1_0688	MMSYN1_0688	gatA	glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADTsubunit A)	CP002027.1	820573	822030	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28490|uvrC|NC_000964.3	MMSYN1_0254|uvrC|CP002027.1	True	35.304	592	590	584	100.33898305084746	101.36986301369863	3.3700000000000003e-107	330.0	BSU_28490	BSU_28490	uvrC	excinuclease ABC (subunit C)	NC_000964.3	2911116	2912888	-	MMSYN1_0254	MMSYN1_0254	uvrC	excinuclease ABC subunit C	CP002027.1	327879	329633	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27730|ruvB|NC_000964.3	MMSYN1_0484|ruvB|CP002027.1	True	35.216	301	334	307	90.11976047904191	98.0456026058632	1.9999999999999997e-68	212.0	BSU_27730	BSU_27730	ruvB	Holliday junction DNA helicase, ATP-dependent component	NC_000964.3	2835150	2836154	-	MMSYN1_0484	MMSYN1_0484	ruvB	holliday junction ATP-dependent DNA helicase RuvB	CP002027.1	591214	592137	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00360|rsmI|NC_000964.3	MMSYN1_0504||CP002027.1	True	35.172	290	292	295	99.31506849315069	98.30508474576271	3.51e-55	176.0	BSU_00360	BSU_00360	rsmI	16S rRNA 2'-O-ribose C1402 methyltransferase	NC_000964.3	43921	44799	+	MMSYN1_0504	MMSYN1_0504		conserved hypothetical protein	CP002027.1	609657	610544	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_13890|ptsG|NC_000964.3	MMSYN1_0779||CP002027.1	True	35.108	601	699	745	85.97997138769671	80.67114093959732	3.04e-94	303.0	BSU_13890	BSU_13890	ptsG	phosphotransferase system (PTS) glucose-specific enzyme IICBA component	NC_000964.3	1457187	1459286	+	MMSYN1_0779	MMSYN1_0779		PTS system, eiic domain protein	CP002027.1	915336	917573	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_40910|rpsF|NC_000964.3	MMSYN1_0027||CP002027.1	True	35.106	94	95	137	98.94736842105263	68.61313868613139	8.71e-17	65.9	BSU_40910	BSU_40910	rpsF	ribosomal protein S6 (BS9)	NC_000964.3	4199445	4199732	-	MMSYN1_0027	MMSYN1_0027		30S ribosomal protein S6	CP002027.1	43983	44396	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_24850|glcK|NC_000964.3	MMSYN1_0783||CP002027.1	True	35.093	322	321	321	100.31152647975078	100.31152647975078	2.53e-44	149.0	BSU_24850	BSU_24850	glcK	glucose kinase	NC_000964.3	2570606	2571571	-	MMSYN1_0783	MMSYN1_0783		glucokinase	CP002027.1	920380	921345	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_23210|spcB|NC_000964.3	MMSYN1_0328|scpB|CP002027.1	True	35.028	177	197	209	89.84771573604061	84.68899521531101	1.71e-26	96.3	BSU_23210	BSU_23210	spcB	chromosome condensation and segregation factor	NC_000964.3	2425248	2425841	-	MMSYN1_0328	MMSYN1_0328	scpB	segregation and condensation protein B	CP002027.1	417360	417989	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00210|recR|NC_000964.3	MMSYN1_0046||CP002027.1	True	34.921	189	198	196	95.45454545454545	96.42857142857143	2.43e-41	134.0	BSU_00210	BSU_00210	recR	recA filament-DNA complex stabilisation factor	NC_000964.3	28867	29463	+	MMSYN1_0046	MMSYN1_0046		DNA repair protein RecM	CP002027.1	72265	72855	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14580|pdhA|NC_000964.3	MMSYN1_0225|pdhA|CP002027.1	True	34.857	350	371	370	94.33962264150944	94.5945945945946	1.85e-63	202.0	BSU_14580	BSU_14580	pdhA	pyruvate dehydrogenase (E1 alpha subunit)	NC_000964.3	1528326	1529441	+	MMSYN1_0225	MMSYN1_0225	pdhA	pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit	CP002027.1	290805	291917	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28650|rlmBB|NC_000964.3	MMSYN1_0448||CP002027.1	True	34.615	260	248	255	104.83870967741936	101.96078431372548	1.1e-47	154.0	BSU_28650	BSU_28650	rlmBB	ribosomal RNA methylase	NC_000964.3	2930827	2931573	-	MMSYN1_0448	MMSYN1_0448		rRNA methylase	CP002027.1	552795	553562	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37600|ywfO|NC_000964.3	MMSYN1_0127||CP002027.1	True	34.55	411	433	404	94.91916859122402	101.73267326732673	1.76e-73	231.0	BSU_37600	BSU_37600	ywfO	putative metal-dependent nucleotide (pyro)phosphohydrolase	NC_000964.3	3859535	3860836	-	MMSYN1_0127	MMSYN1_0127		HD domain protein	CP002027.1	165521	166735	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_35510|yvyE|NC_000964.3	MMSYN1_0096||CP002027.1	True	34.545	165	217	191	76.036866359447	86.38743455497382	8.15e-28	99.8	BSU_35510	BSU_35510	yvyE	putative translation regulator	NC_000964.3	3646753	3647406	+	MMSYN1_0096	MMSYN1_0096		Xaa-Pro dipeptidase	CP002027.1	130730	131305	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00140|dck|NC_000964.3	MMSYN1_0330||CP002027.1	True	34.524	168	217	205	77.41935483870968	81.95121951219512	1.1500000000000001e-29	105.0	BSU_00140	BSU_00140	dck	deoxyadenosine/deoxycytidine kinase	NC_000964.3	22496	23149	-	MMSYN1_0330	MMSYN1_0330		deoxyguanosine kinase	CP002027.1	418825	419442	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_03982|mtlF|NC_000964.3	MMSYN1_0021||CP002027.1	True	34.513	113	143	138	79.02097902097903	81.8840579710145	9.11e-15	62.0	BSU_03982	BSU_03982	mtlF	phosphotransferase system (PTS) mannitol-specific enzyme IIA component	NC_000964.3	451185	451616	+	MMSYN1_0021	MMSYN1_0021		PTS system, mannitol-permease iia component	CP002027.1	38505	38921	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_36820|atpG|NC_000964.3	MMSYN1_0791|atpG|CP002027.1	True	34.483	290	287	280	101.04529616724739	103.57142857142857	3.55e-50	162.0	BSU_36820	BSU_36820	atpG	ATP synthase (subunit gamma, component F1)	NC_000964.3	3782938	3783801	-	MMSYN1_0791	MMSYN1_0791	atpG	ATP synthase F1, gamma subunit	CP002027.1	931325	932167	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16660|truB|NC_000964.3	MMSYN1_0290|truB|CP002027.1	True	34.322	236	309	292	76.37540453074433	80.82191780821918	3.82e-41	140.0	BSU_16660	BSU_16660	truB	tRNA pseudouridine 55 synthase	NC_000964.3	1736886	1737815	+	MMSYN1_0290	MMSYN1_0290	truB	tRNA pseudouridine synthase B	CP002027.1	370272	371150	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15780|rsgA|NC_000964.3	MMSYN1_0263|rsgA|CP002027.1	True	34.211	304	298	300	102.01342281879195	101.33333333333333	4.85e-55	176.0	BSU_15780	BSU_15780	rsgA	GTPase involved in ribosome biogenesis	NC_000964.3	1653103	1653999	+	MMSYN1_0263	MMSYN1_0263	rsgA	ribosome small subunit-dependent GTPase A	CP002027.1	340099	341001	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14390|fruK|NC_000964.3	MMSYN1_0744|pfkB|CP002027.1	True	34.194	310	303	311	102.3102310231023	99.67845659163987	1.97e-54	175.0	BSU_14390	BSU_14390	fruK	fructose-1-phosphate kinase	NC_000964.3	1508330	1509241	+	MMSYN1_0744	MMSYN1_0744	pfkB	1-phosphofructokinase	CP002027.1	875399	876334	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_40230|rlmH|NC_000964.3	MMSYN1_0361||CP002027.1	True	34.161	161	159	155	101.25786163522012	103.87096774193549	6.57e-28	97.1	BSU_40230	BSU_40230	rlmH	23S rRNA (pseudouridine1915-N3)-methyltransferase	NC_000964.3	4134436	4134915	-	MMSYN1_0361	MMSYN1_0361		conserved hypothetical protein	CP002027.1	450935	451402	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29230|dnaEC|NC_000964.3	MMSYN1_0612||CP002027.1	True	33.874	1048	1115	987	93.99103139013452	106.18034447821682	0.0	562.0	BSU_29230	BSU_29230	dnaEC	DNA polymerase III (alpha subunit), DnaE3	NC_000964.3	2991269	2994616	-	MMSYN1_0612	MMSYN1_0612		DNA polymerase III, alpha subunit subfamily, putative	CP002027.1	756240	759203	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15650|tcaB|NC_000964.3	MMSYN1_0246||CP002027.1	True	33.863	818	890	968	91.91011235955057	84.50413223140495	1.11e-157	482.0	BSU_15650	BSU_15650	tcaB	P-type calcium transport ATPase (sporulation)	NC_000964.3	1637965	1640637	+	MMSYN1_0246	MMSYN1_0246		E1-E2 ATPase subfamily, putative	CP002027.1	320410	323316	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15130|mraZ|NC_000964.3	MMSYN1_0525|mraZ|CP002027.1	True	33.858	127	143	133	88.81118881118881	95.48872180451127	1.98e-22	82.0	BSU_15130	BSU_15130	mraZ	inhibitor of RsmH and transcriptional regulator	NC_000964.3	1580121	1580552	+	MMSYN1_0525	MMSYN1_0525	mraZ	protein MraZ	CP002027.1	627420	627821	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27950|rppA|NC_000964.3	MMSYN1_0500||CP002027.1	True	33.708	89	112	87	79.46428571428571	102.29885057471265	1.08e-11	52.0	BSU_27950	BSU_27950	rppA	ribosomal protein L27 specific N-terminal end cysteine protease	NC_000964.3	2855177	2855515	-	MMSYN1_0500	MMSYN1_0500		conserved hypothetical protein	CP002027.1	608468	608731	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16540|cdsA|NC_000964.3	MMSYN1_0304|cdsA|CP002027.1	True	33.679	193	269	342	71.74721189591078	56.432748538011694	3.26e-24	95.1	BSU_16540	BSU_16540	cdsA	phosphatidate cytidylyltransferase (CDP-diglyceride synthase)	NC_000964.3	1722000	1722809	+	MMSYN1_0304	MMSYN1_0304	cdsA	phosphatidate cytidylyltransferase	CP002027.1	387049	388077	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_03981|mtlA|NC_000964.3	MMSYN1_0023||CP002027.1	True	33.597	506	478	519	105.85774058577405	97.495183044316	1.69e-95	293.0	BSU_03981	BSU_03981	mtlA	phosphotransferase system (PTS) mannitol-specific enzyme IICB component	NC_000964.3	449724	451160	+	MMSYN1_0023	MMSYN1_0023		PTS system, mannitol-permease iibc component	CP002027.1	39679	41238	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_19630|deoD|NC_000964.3	MMSYN1_0747||CP002027.1	True	33.476	233	233	217	100.0	107.37327188940093	1.71e-32	113.0	BSU_19630	BSU_19630	deoD	purine nucleoside phosphorylase	NC_000964.3	2135470	2136171	-	MMSYN1_0747	MMSYN1_0747		purine nucleoside phosphorylase	CP002027.1	878368	879021	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29080|mutM|NC_000964.3	MMSYN1_0610|mutM|CP002027.1	True	33.455	275	276	274	99.6376811594203	100.36496350364963	3.3699999999999994e-52	167.0	BSU_29080	BSU_29080	mutM	formamidopyrimidine-DNA glycosylase; 5-hydroxymethyl-uracil DNA-glycosylase	NC_000964.3	2972329	2973159	-	MMSYN1_0610	MMSYN1_0610	mutM	DNA-formamidopyrimidine glycosylase	CP002027.1	752661	753485	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_10250|lplJ|NC_000964.3	MMSYN1_0464||CP002027.1	True	33.435	329	331	345	99.39577039274924	95.3623188405797	1.49e-65	206.0	BSU_10250	BSU_10250	lplJ	lipoate-protein ligase	NC_000964.3	1099159	1100154	+	MMSYN1_0464	MMSYN1_0464		lipoate--protein ligase	CP002027.1	572708	573745	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15740|rsmB|NC_000964.3	MMSYN1_0204|sun|CP002027.1	True	33.333	444	447	419	99.32885906040268	105.96658711217184	3.81e-73	231.0	BSU_15740	BSU_15740	rsmB	RNA-binding Sun protein; 16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent	NC_000964.3	1647939	1649282	+	MMSYN1_0204	MMSYN1_0204	sun	ribosomal RNA small subunit methyltransferase B	CP002027.1	266177	267436	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_03130|nadE|NC_000964.3	MMSYN1_0378|nadE|CP002027.1	True	33.333	246	272	245	90.44117647058823	100.40816326530613	2.2300000000000002e-37	127.0	BSU_03130	BSU_03130	nadE	ammonium-dependent NAD+ synthetase	NC_000964.3	338288	339106	+	MMSYN1_0378	MMSYN1_0378	nadE	NAD+ synthetase	CP002027.1	466813	467550	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_20070|nrdIB|NC_000964.3	MMSYN1_0772|nrdI|CP002027.1	True	33.333	123	131	157	93.89312977099236	78.34394904458598	7e-18	70.5	BSU_20070	BSU_20070	nrdIB	SPbeta phage subunit of ribonucleoside diphosphate reductase	NC_000964.3	2165577	2165972	-	MMSYN1_0772	MMSYN1_0772	nrdI	NrdI protein	CP002027.1	909739	910212	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_08720|bcp|NC_000964.3	MMSYN1_0054||CP002027.1	True	33.099	142	157	149	90.44585987261146	95.30201342281879	3.12e-20	77.0	BSU_08720	BSU_08720	bcp	peroxiredoxin with versatile activity	NC_000964.3	943891	944364	+	MMSYN1_0054	MMSYN1_0054		AhpC/TSA family protein	CP002027.1	80000	80449	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_35010|nagA|NC_000964.3	MMSYN1_0476|nagA|CP002027.1	True	33.079	393	396	385	99.24242424242425	102.07792207792208	2.2300000000000002e-70	221.0	BSU_35010	BSU_35010	nagA	N-acetylglucosamine-6-phosphate deacetylase	NC_000964.3	3595356	3596546	+	MMSYN1_0476	MMSYN1_0476	nagA	N-acetylglucosamine-6-phosphate deacetylase	CP002027.1	583080	584237	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15910|fabG|NC_000964.3	MMSYN1_0022||CP002027.1	True	32.941	255	246	252	103.65853658536585	101.19047619047619	3.56e-34	119.0	BSU_15910	BSU_15910	fabG	beta-ketoacyl-acyl carrier protein reductase	NC_000964.3	1664513	1665253	+	MMSYN1_0022	MMSYN1_0022		sorbitol-6-phosphate 2-dehydrogenase (Glucitol-6-phosphate dehydrogenase) (Ketosephosphate reductase)	CP002027.1	38921	39679	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_33610|rnr|NC_000964.3	MMSYN1_0775||CP002027.1	True	32.925	653	779	704	83.82541720154043	92.75568181818181	6.17e-114	357.0	BSU_33610	BSU_33610	rnr	ribonuclease R	NC_000964.3	3451863	3454202	-	MMSYN1_0775	MMSYN1_0775		3'-5' exoribonuclease, VacB/RNase II family	CP002027.1	911859	913973	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_38660|yxlF|NC_000964.3	MMSYN1_0864||CP002027.1	True	32.71	214	295	234	72.54237288135593	91.45299145299145	2.9899999999999997e-38	130.0	BSU_38660	BSU_38660	yxlF	putative ABC transporter component (ATP-binding protein)	NC_000964.3	3968717	3969604	-	MMSYN1_0864	MMSYN1_0864		ABC transporter, ATP-binding protein	CP002027.1	1018257	1018961	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14400|fruA|NC_000964.3	MMSYN1_0743|fruA|CP002027.1	True	32.701	685	635	678	107.8740157480315	101.03244837758112	1.27e-113	350.0	BSU_14400	BSU_14400	fruA	phosphotransferase system (PTS) fructose-specific enzyme IIABC component	NC_000964.3	1509256	1511163	+	MMSYN1_0743	MMSYN1_0743	fruA	PTS system, Fructose specific IIB subunit family	CP002027.1	873360	875396	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_38050|sacP|NC_000964.3	MMSYN1_0675||CP002027.1	True	32.574	439	461	515	95.22776572668113	85.24271844660194	1.25e-71	231.0	BSU_38050	BSU_38050	sacP	phosphotransferase system (PTS) sucrose-specific enzyme IIBC component	NC_000964.3	3903646	3905031	-	MMSYN1_0675	MMSYN1_0675		PTS system, trehalose-specific iibc component	CP002027.1	809093	810640	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25490|hrcA|NC_000964.3	MMSYN1_0544|hrcA|CP002027.1	True	32.44	336	343	340	97.95918367346938	98.82352941176471	1.8700000000000002e-49	164.0	BSU_25490	BSU_25490	hrcA	transcriptional regulator of heat-shock genes	NC_000964.3	2628606	2629637	-	MMSYN1_0544	MMSYN1_0544	hrcA	heat-inducible transcription repressor HrcA	CP002027.1	651621	652643	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14380|fruR|NC_000964.3	MMSYN1_0745||CP002027.1	True	32.432	222	251	232	88.44621513944223	95.6896551724138	2.7900000000000002e-33	116.0	BSU_14380	BSU_14380	fruR	transcriptional regulator (DeoR family)	NC_000964.3	1507578	1508333	+	MMSYN1_0745	MMSYN1_0745		transcriptional regulator of the fructose operon, DeoR family	CP002027.1	876334	877032	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_34750|whiA|NC_000964.3	MMSYN1_0817||CP002027.1	True	32.039	309	316	309	97.78481012658227	100.0	5.04e-44	148.0	BSU_34750	BSU_34750	whiA	putative morphogen	NC_000964.3	3569573	3570523	-	MMSYN1_0817	MMSYN1_0817		conserved hypothetical protein	CP002027.1	960185	961114	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_36120|chrB|NC_000964.3	MMSYN1_0192||CP002027.1	True	31.892	185	197	206	93.90862944162437	89.80582524271844	4.69e-20	79.3	BSU_36120	BSU_36120	chrB	chromate transporter subunit N	NC_000964.3	3721415	3722008	+	MMSYN1_0192	MMSYN1_0192		chromate ion transporter	CP002027.1	254459	255079	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_03910|gabD|NC_000964.3	MMSYN1_0451||CP002027.1	True	31.839	446	462	471	96.53679653679653	94.69214437367303	2.56e-76	241.0	BSU_03910	BSU_03910	gabD	succinate-semialdehyde dehydrogenase	NC_000964.3	442950	444338	+	MMSYN1_0451	MMSYN1_0451		NADP-dependent glyceraldehyde-3-phosphate dehydrogenase (non-phosphorylating glyceraldehyde 3-phosphate dehydrogenase)(glyceraldehyde-3-phosphate dehydrogenase [nadp+]) (triosephosphatedehydrogenase)	CP002027.1	555218	556633	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01470|ecfT|NC_000964.3	MMSYN1_0641||CP002027.1	True	31.802	283	265	336	106.79245283018868	84.22619047619048	9.38e-44	146.0	BSU_01470	BSU_01470	ecfT	component of the influx ECF transporters	NC_000964.3	152130	152927	+	MMSYN1_0641	MMSYN1_0641		ABC transporter, permease component	CP002027.1	787894	788904	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
