chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,gene_len,SRR35996296_sense_avg_depth,SRR35996296_antisense_avg_depth,SRR35996296_sense_TPM,SRR35996296_antisense_TPM,SRR35996297_sense_avg_depth,SRR35996297_antisense_avg_depth,SRR35996297_sense_TPM,SRR35996297_antisense_TPM,SRR35996298_sense_avg_depth,SRR35996298_antisense_avg_depth,SRR35996298_sense_TPM,SRR35996298_antisense_TPM,sample_95_sense_TPM,sample_95_antisense_TPM,sample_enr_sense_TPM,sample_enr_antisense_TPM,avg_sense_TPM,avg_antisense_TPM,PacBio_sense_TPM,PacBio_antisense_TPM
CP002027.1,gene,414260,415751,+,MMSYN1_0325,,mRNA,putative membrane protein,1491,0.6244,0.0000,2.0690,0.0000,1.3018,0.0000,4.2905,0.0000,1.0141,0.0000,1.8037,0.0000,3.1797,0.0000,1.8037,0.0000,2.4917,0.0000,9.2431,2.2041
CP002027.1,gene,415768,416530,+,MMSYN1_0326,,mRNA,conserved hypothetical protein,762,0.4278,0.0000,1.4176,0.0000,0.2887,0.0000,0.9515,0.0000,4.0630,0.0000,7.2266,0.0000,1.1845,0.0000,7.2266,0.0000,4.2056,0.0000,28.6395,0.0942
CP002027.1,gene,416539,417376,+,MMSYN1_0327,scpA,mRNA,ScpA protein,837,1.6595,0.0741,5.4986,0.2454,3.2067,0.0000,10.5685,0.0000,46.4600,0.0000,82.6356,0.0000,8.0336,0.1227,82.6356,0.0000,45.3346,0.0614,193.4602,0.9283
CP002027.1,gene,417359,417989,+,MMSYN1_0328,scpB,mRNA,segregation and condensation protein B,630,3.6698,0.6730,12.1598,2.2300,10.9746,0.0000,36.1697,0.0000,75.9460,0.0000,135.0807,0.0000,24.1648,1.1150,135.0807,0.0000,79.6227,0.5575,335.3321,2.3274
CP002027.1,gene,418056,418815,+,MMSYN1_0329,,mRNA,ribosomal large subunit pseudouridine synthase B (rRNA-uridine isomerase B) (rRNA pseudouridylate synthase B),759,8.3742,0.0000,27.7473,0.0000,13.6798,0.0000,45.0856,0.0000,131.7286,0.0000,234.2977,0.0000,36.4165,0.0000,234.2977,0.0000,135.3571,0.0000,636.5554,3.1250
CP002027.1,gene,418824,419442,+,MMSYN1_0330,,mRNA,deoxyguanosine kinase,618,39.0890,0.2848,129.5190,0.9436,39.5000,0.0000,130.1828,0.0000,147.9320,1.0712,263.1178,1.9053,129.8509,0.4718,263.1178,1.9053,196.4844,1.1885,356.6769,3.8773
CP002027.1,gene,419453,420167,+,MMSYN1_0331,,mRNA,conserved hypothetical protein,714,132.6134,0.3810,439.4067,1.2623,116.5980,0.0000,384.2801,0.0000,219.9048,1.0616,391.1314,1.8882,411.8434,0.6311,391.1314,1.8882,401.4874,1.2597,181.3879,1.5506
CP002027.1,gene,420266,421094,+,MMSYN1_0332,,mRNA,conserved hypothetical protein,828,0.2705,0.0000,0.8964,0.0000,1.1679,0.0000,3.8490,0.0000,0.2802,0.5918,0.4984,1.0526,2.3727,0.0000,0.4984,1.0526,1.4355,0.5263,1.3152,0.0000
CP002027.1,gene,421585,422005,+,MMSYN1_0333,vlcA,mRNA,lipoprotein_ putative (VlcA),420,12.1000,0.8857,40.0926,2.9348,7.9929,0.0000,26.3426,0.0000,18.2976,2.8762,32.5449,5.1157,33.2176,1.4674,32.5449,5.1157,32.8812,3.2915,1.2162,0.0000
CP002027.1,gene,422444,422924,+,MMSYN1_0334,vlcB,mRNA,lipoprotein_ putative (VlcB),480,10.9187,1.7604,36.1786,5.8330,9.8333,3.5063,32.4084,11.5558,11.3646,3.1021,20.2135,5.5175,34.2935,8.6944,20.2135,5.5175,27.2535,7.1060,0.1393,0.0000
CP002027.1,gene,423314,423773,+,MMSYN1_0335,vlcC,mRNA,lipoprotein_ putative (VlcC),459,104.6950,4.3965,346.9006,14.5676,105.5403,9.7843,347.8363,32.2468,197.6449,9.1373,351.5391,16.2519,347.3685,23.4072,351.5391,16.2519,349.4538,19.8295,1.8278,1.1771
CP002027.1,gene,423938,424388,+,MMSYN1_0336,,mRNA,PTS system_ IIA component,450,0.1578,0.0000,0.5228,0.0000,0.6711,0.0000,2.2118,0.0000,3.9622,0.5111,7.0474,0.9091,1.3673,0.0000,7.0474,0.9091,4.2073,0.4545,79.6026,2.1763
CP002027.1,gene,424399,426208,+,MMSYN1_0337,,mRNA,PTS system ascorbate-specific enzyme IIC/IIB,1809,17.5638,0.9420,58.1968,3.1211,18.7734,1.3267,61.8726,4.3725,93.2996,4.1465,165.9464,7.3751,60.0347,3.7468,165.9464,7.3751,112.9906,5.5610,78.1336,1.3569
CP002027.1,gene,426378,427098,+,MMSYN1_0338,,mRNA,putative liporotein,720,899.7681,3.0069,2981.3274,9.9633,827.4000,3.7722,2726.9183,12.4324,2305.0306,4.4583,4099.8196,7.9298,2854.1229,11.1978,4099.8196,7.9298,3476.9712,9.5638,1079.5423,0.5278
CP002027.1,gene,427500,429321,+,MMSYN1_0339,,mRNA,Na+ ABC transporter_ ATP-binding component,1821,0.0000,0.2735,0.0000,0.9061,1.3526,0.0000,4.4577,0.0000,89.6332,2.8880,159.4251,5.1367,2.2289,0.4531,159.4251,5.1367,80.8270,2.7949,13.3146,13.7836
CP002027.1,gene,429336,431127,+,MMSYN1_0340,,mRNA,ABC transporter_ permease protein_ putative,1791,0.1463,0.0000,0.4847,0.0000,0.0000,0.1675,0.0000,0.5521,1.7448,0.4121,3.1034,0.7329,0.2424,0.2760,3.1034,0.7329,1.6729,0.5045,21.8196,2.6412
CP002027.1,gene,431155,432556,+,MMSYN1_0341,,mRNA,viral A-type inclusion protein_ putative,1401,0.0999,0.2156,0.3311,0.7142,0.0828,0.0000,0.2729,0.0000,3.2013,0.3997,5.6939,0.7109,0.3020,0.3571,5.6939,0.7109,2.9980,0.5340,110.8980,10.5451
CP002027.1,gene,432681,434868,+,MMSYN1_0342,,pseudo,PSEUDOGENE - putative liporotein,2187,8.6694,2.7421,28.7256,9.0858,12.3484,1.5871,40.6975,5.2307,244.2885,4.7357,434.5013,8.4231,34.7116,7.1583,434.5013,8.4231,234.6064,7.7907,459.8638,21.8682
CP002027.1,gene,435004,435700,+,MMSYN1_0343,,mRNA,conserved hypothetical protein,696,0.0000,0.0000,0.0000,0.0000,0.7141,0.0000,2.3534,0.0000,106.9210,0.0000,190.1739,0.0000,1.1767,0.0000,190.1739,0.0000,95.6753,0.0000,377.0167,2.2519
CP002027.1,gene,435755,436316,-,MMSYN1_0344,ppa,mRNA,inorganic diphosphatase,561,493.6988,0.7380,1635.8412,2.4452,475.6007,1.6631,1567.4696,5.4812,1388.5847,6.1497,2469.7922,10.9382,1601.6554,3.9632,2469.7922,10.9382,2035.7238,7.4507,16.8674,0.7830
CP002027.1,gene,436454,437345,+,MMSYN1_0345,,mRNA,conserved hypothetical protein,891,30.6801,1.7441,101.6568,5.7790,44.0426,0.9237,145.1543,3.0442,270.2200,3.5017,480.6241,6.2282,123.4056,4.4116,480.6241,6.2282,302.0148,5.3199,273.7313,0.0017
CP002027.1,gene,437410,438106,+,MMSYN1_0346,,mRNA,conserved hypothetical protein,696,0.9210,0.0000,3.0516,0.0000,0.4282,0.0000,1.4111,0.0000,2.9511,0.0000,5.2490,0.0000,2.2314,0.0000,5.2490,0.0000,3.7402,0.0000,291.9518,0.9518
CP002027.1,gene,438114,438777,+,MMSYN1_0347,cmk,mRNA,cytidylate kinase,663,6.4495,0.0000,21.3699,0.0000,2.8914,0.0000,9.5294,0.0000,32.4148,0.0000,57.6542,0.0000,15.4497,0.0000,57.6542,0.0000,36.5519,0.0000,305.6696,1.7366
CP002027.1,gene,438783,440091,+,MMSYN1_0348,engA,mRNA,ribosome-associated GTPase EngA,1308,0.8532,0.0000,2.8271,0.0000,2.2791,0.0000,7.5112,0.0000,46.0520,0.6713,81.9099,1.1939,5.1691,0.0000,81.9099,1.1939,43.5395,0.5970,311.3066,2.8962
CP002027.1,gene,440092,441082,+,MMSYN1_0349,gpsA,mRNA,glycerol-3-phosphate dehydrogenase [NAD(P)+] (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),990,13.1707,0.0000,43.6403,0.0000,15.8869,0.0000,52.3594,0.0000,52.8606,0.5909,94.0200,1.0510,47.9999,0.0000,94.0200,1.0510,71.0099,0.5255,114.3234,1.5198
CP002027.1,gene,441113,441386,+,MMSYN1_0350,hup,mRNA,DNA-binding protein HU,273,1313.9927,1.5165,4353.8358,5.0248,1372.2454,0.0000,4522.6024,0.0000,3108.3626,1.4652,5528.6581,2.6061,4438.2191,2.5124,5528.6581,2.6061,4983.4386,2.5592,499.3263,2.3960
CP002027.1,gene,441440,441989,+,MMSYN1_0352,,mRNA,conserved hypothetical protein,549,3.8033,0.0000,12.6019,0.0000,8.6430,0.0000,28.4853,0.0000,20.4171,0.0000,36.3147,0.0000,20.5436,0.0000,36.3147,0.0000,28.4292,0.0000,466.9667,4.6248
CP002027.1,gene,441951,442461,-,MMSYN1_0351,recU,mRNA,recombination protein U,510,0.0000,1.4078,0.0000,4.6648,0.0000,2.0745,0.0000,6.8371,0.1098,1.3922,0.1953,2.4761,0.0000,5.7510,0.1953,2.4761,0.0977,4.1135,3.9296,277.7176
CP002027.1,gene,442524,442902,+,MMSYN1_0353,,pseudo,PSEUDOGENE - DivIVA domain protein,378,2.7249,0.0000,9.0287,0.0000,2.6190,0.0000,8.6318,0.0000,45.0423,0.0635,80.1141,0.1129,8.8302,0.0000,80.1141,0.1129,44.4722,0.0565,165.6425,0.2458
CP002027.1,gene,443060,444476,+,MMSYN1_0354,,pseudo,PSEUDOGENE - putative lipoprotein_ degenerate,1416,55.2069,0.0000,182.9248,0.0000,55.9117,0.0000,184.2721,0.0000,295.2860,0.3460,525.2075,0.6155,183.5984,0.0000,525.2075,0.6155,354.4030,0.3077,931.1363,20.9868
CP002027.1,gene,444648,445872,+,MMSYN1_0355,,mRNA,putative liporotein,1224,0.5212,0.0000,1.7271,0.0000,0.0229,0.0000,0.0754,0.0000,1.8031,0.1389,3.2071,0.2470,0.9012,0.0000,3.2071,0.2470,2.0542,0.1235,86.3675,0.0000
CP002027.1,gene,445957,446302,+,MMSYN1_0356,rnpB,ncRNA,Bacterial RNase P class B,345,51381.5014,5.3855,170249.5178,17.8446,48658.7391,7.9536,160367.9098,26.2133,81295.8319,20.7768,144596.0191,36.9545,165308.7138,22.0289,144596.0191,36.9545,154952.3664,29.4917,674.7721,0.0485
CP002027.1,gene,446338,446809,+,MMSYN1_0357,,mRNA,putative competence-damage inducible protein,471,4.9533,0.0000,16.4124,0.0000,5.8365,0.0000,19.2358,0.0000,65.8917,0.0000,117.1976,0.0000,17.8241,0.0000,117.1976,0.0000,67.5109,0.0000,631.5391,1.9535
CP002027.1,gene,446851,447889,+,MMSYN1_0358,recA,mRNA,protein RecA,1038,74.6850,2.8603,247.4642,9.4775,75.4056,1.8545,248.5193,6.1121,152.7553,5.6021,271.6967,9.9642,247.9917,7.7948,271.6967,9.9642,259.8442,8.8795,453.7631,11.1990
CP002027.1,gene,448024,449554,+,MMSYN1_0359,,mRNA,conserved hypothetical protein,1530,60.3052,1.3804,199.8178,4.5738,75.5026,2.0203,248.8391,6.6583,346.2719,6.0667,615.8930,10.7904,224.3284,5.6161,615.8930,10.7904,420.1107,8.2032,4376.6071,2.8532
CP002027.1,gene,449587,450931,+,MMSYN1_0360,ffh,mRNA,signal recognition particle protein,1344,116.5491,0.7016,386.1785,2.3248,131.1213,0.7515,432.1453,2.4767,416.4777,2.2746,740.7639,4.0456,409.1619,2.4008,740.7639,4.0456,574.9629,3.2232,1272.0487,2.9295
CP002027.1,gene,450934,451402,+,MMSYN1_0361,,mRNA,conserved hypothetical protein,468,1.9530,0.0000,6.4711,0.0000,1.6774,0.7308,5.5282,2.4084,21.0513,0.5256,37.4427,0.9349,5.9996,1.2042,37.4427,0.9349,21.7211,1.0696,237.6344,2.2943
CP002027.1,gene,451492,451771,+,MMSYN1_0362,rpsP,mRNA,ribosomal protein S16,279,410.7491,0.0000,1360.9925,0.0000,430.9068,0.2652,1420.1688,0.8741,672.8208,2.6523,1196.7060,4.7175,1390.5807,0.4371,1196.7060,4.7175,1293.6433,2.5773,1612.2983,0.7374
CP002027.1,gene,451802,452297,+,MMSYN1_0363,rimM,mRNA,16S rRNA processing protein RimM,495,13.6485,0.0000,45.2234,0.0000,18.5798,0.1293,61.2347,0.4261,71.6949,0.3232,127.5195,0.5749,53.2291,0.2131,127.5195,0.5749,90.3743,0.3940,1651.1294,0.9986
CP002027.1,gene,452298,453021,+,MMSYN1_0364,trmD,mRNA,tRNA (guanine-N1)-methyltransferase,723,57.2822,0.0000,189.8010,0.0000,83.4274,0.6362,274.9573,2.0969,331.7663,1.8216,590.0927,3.2399,232.3791,1.0484,590.0927,3.2399,411.2359,2.1442,1633.4398,1.6133
CP002027.1,gene,453022,453406,+,MMSYN1_0365,rplS,mRNA,ribosomal protein L19,384,482.6172,0.0000,1599.1231,0.0000,418.3854,1.2552,1378.9012,4.1369,540.8594,2.6172,961.9941,4.6550,1489.0121,2.0684,961.9941,4.6550,1225.5031,3.3617,643.2502,1.9588
CP002027.1,gene,453504,454455,+,MMSYN1_0366,ylqF,mRNA,ribosome biogenesis GTP-binding protein YlqF,951,19.1262,0.0000,63.3735,0.0000,29.6845,0.2839,97.8334,0.9357,88.1230,0.5962,156.7391,1.0605,80.6034,0.4679,156.7391,1.0605,118.6713,0.7642,307.0843,2.9779
CP002027.1,gene,454448,455072,+,MMSYN1_0367,rnhB,mRNA,ribonuclease HII,624,25.8301,0.0000,85.5866,0.0000,38.0032,0.3942,125.2497,1.2993,56.5881,0.6651,100.6499,1.1829,105.4182,0.6496,100.6499,1.1829,103.0340,0.9163,241.9210,6.6988
CP002027.1,gene,455093,456890,-,MMSYN1_0368,,mRNA,conserved hypothetical protein,1797,1.0217,0.0000,3.3854,0.0000,1.9265,0.2615,6.3494,0.8620,9.4947,0.4302,16.8877,0.7651,4.8674,0.4310,16.8877,0.7651,10.8775,0.5981,106.4925,17.4815
CP002027.1,gene,456892,458131,-,MMSYN1_0369,,mRNA,YeeE/YedE family protein_ putative,1239,2.0726,0.1663,6.8676,0.5509,3.9177,0.8571,12.9117,2.8249,9.0266,2.3559,16.0551,4.1904,9.8897,1.6879,16.0551,4.1904,12.9724,2.9391,14.1971,2.8825
CP002027.1,gene,458291,458597,+,MMSYN1_0370,,mRNA,single-strand binding family protein,306,18.0000,0.0000,59.6419,0.0000,20.2745,0.0000,66.8201,0.0000,34.7386,1.5359,61.7874,2.7319,63.2310,0.0000,61.7874,2.7319,62.5092,1.3659,1.5697,0.9768
CP002027.1,gene,458815,460687,+,MMSYN1_0371,,mRNA,ABC transporter_ permease and ATP-binding componen,1872,54.5123,0.0000,180.6232,0.0000,46.9306,1.3932,154.6722,4.5915,139.2719,1.2831,247.7146,2.2822,167.6477,2.2958,247.7146,2.2822,207.6811,2.2890,1105.9169,9.3492
CP002027.1,gene,460702,462556,+,MMSYN1_0372,,mRNA,ABC transporter_ permease and ATP-binding componen,1854,31.5421,0.0000,104.5128,0.0000,33.4973,0.4391,110.3993,1.4470,113.9644,2.0173,202.7016,3.5880,107.4560,0.7235,202.7016,3.5880,155.0788,2.1557,361.5171,7.7556
CP002027.1,gene,462589,464197,+,MMSYN1_0373,,mRNA,conserved hypothetical protein,1608,1.4434,0.0000,4.7826,0.0000,3.4216,0.0000,11.2769,0.0000,7.3277,0.4571,13.0334,0.8130,8.0298,0.0000,13.0334,0.8130,10.5316,0.4065,109.2043,4.3979
CP002027.1,gene,464252,464329,+,MMSYN1_0374,,tRNA,tRNA-Arg,77,312.4805,0.0000,1035.3854,0.0000,353.9351,0.0000,1166.4878,0.0000,300.6494,5.0909,534.7470,9.0549,1100.9366,0.0000,534.7470,9.0549,817.8418,4.5274,31.6589,1.7175
CP002027.1,gene,464382,465123,+,MMSYN1_0375,,mRNA,conserved hypothetical protein,741,34.0702,0.0000,112.8895,0.0000,42.7045,0.0000,140.7440,0.0000,65.4750,1.4642,116.4565,2.6044,126.8167,0.0000,116.4565,2.6044,121.6366,1.3022,14.2824,0.3931
CP002027.1,gene,465124,465439,+,MMSYN1_0376,,mRNA,conserved hypothetical protein,315,3.6921,0.0000,12.2334,0.0000,1.2190,0.0000,4.0177,0.0000,30.8127,0.0000,54.8047,0.0000,8.1256,0.0000,54.8047,0.0000,31.4651,0.0000,14.6989,0.7070
CP002027.1,gene,465509,466811,+,MMSYN1_0377,cgtA,mRNA,Obg family GTPase CgtA,1302,93.2120,0.3840,308.8523,1.2724,109.3602,2.7949,360.4259,9.2114,236.0207,2.8180,419.7959,5.0122,334.6391,5.2419,419.7959,5.0122,377.2175,5.1271,313.3513,1.6276
CP002027.1,gene,466812,467550,+,MMSYN1_0378,nadE,mRNA,NAD+ synthetase,738,47.8889,0.0000,158.6770,0.0000,68.7195,0.2087,226.4836,0.6877,191.5637,0.6734,340.7228,1.1978,192.5803,0.3439,340.7228,1.1978,266.6515,0.7708,409.3210,1.4892
CP002027.1,gene,467566,467845,+,MMSYN1_0379,,mRNA,conserved hypothetical protein,279,2.1900,0.0000,7.2563,0.0000,3.1434,0.0000,10.3598,0.0000,34.4229,0.0000,61.2260,0.0000,8.8081,0.0000,61.2260,0.0000,35.0170,0.0000,255.6698,1.5480
CP002027.1,gene,467862,468960,+,MMSYN1_0380,,mRNA,putative nicotinate-nucleotide adenylyltransferase,1098,7.5109,0.0000,24.8870,0.0000,5.7969,0.0000,19.1052,0.0000,51.4645,0.0000,91.5368,0.0000,21.9961,0.0000,91.5368,0.0000,56.7665,0.0000,60.8151,1.8355
CP002027.1,gene,468964,469624,+,MMSYN1_0381,mtnN,mRNA,MTA/SAH nucleosidase,660,5.0424,0.0000,16.7078,0.0000,5.7758,0.0000,19.0356,0.0000,4.9379,0.0000,8.7827,0.0000,17.8717,0.0000,8.7827,0.0000,13.3272,0.0000,109.8890,1.6268
CP002027.1,gene,469633,470272,+,MMSYN1_0382,,mRNA,deoxynucleoside kinase,639,2.0469,0.0000,6.7824,0.0000,2.5696,0.0000,8.4689,0.0000,3.4742,0.0000,6.1793,0.0000,7.6257,0.0000,6.1793,0.0000,6.9025,0.0000,126.7470,1.0463
CP002027.1,gene,470393,471113,+,MMSYN1_0383,,mRNA,putative liporotein,720,6.3903,0.0000,21.1738,0.0000,5.7597,0.1389,18.9827,0.4577,38.4556,0.0000,68.3986,0.0000,20.0783,0.2289,68.3986,0.0000,44.2384,0.1144,110.4180,0.9215
CP002027.1,gene,471189,471927,+,MMSYN1_0384,,mRNA,putative liporotein,738,7.7331,0.0000,25.6230,0.0000,4.6491,0.0000,15.3222,0.0000,60.5542,0.0000,107.7041,0.0000,20.4726,0.0000,107.7041,0.0000,64.0884,0.0000,136.2276,2.4448
CP002027.1,gene,471936,472617,+,MMSYN1_0385,,pseudo,PSEUDOGENE - putative liporotein,681,1.2893,0.3583,4.2720,1.1872,0.6344,1.1307,2.0907,3.7265,23.7871,0.0000,42.3086,0.0000,3.1813,2.4568,42.3086,0.0000,22.7450,1.2284,193.6725,4.0763
CP002027.1,gene,472655,473501,+,MMSYN1_0386,,mRNA,putative liporotein,846,16.2730,0.0000,53.9198,0.0000,14.8239,0.2530,48.8561,0.8337,60.8002,0.0000,108.1417,0.0000,51.3879,0.4168,108.1417,0.0000,79.7648,0.2084,144.5296,4.8529
CP002027.1,gene,473608,474736,+,MMSYN1_0387,trmU,mRNA,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,1128,5.0816,0.0000,16.8374,0.0000,6.1800,0.0000,20.3677,0.0000,33.8980,1.2287,60.2924,2.1855,18.6026,0.0000,60.2924,2.1855,39.4475,1.0927,1597.7741,3.8729
CP002027.1,gene,474782,475400,+,MMSYN1_0388,,mRNA,conserved hypothetical protein,618,71.8026,0.0000,237.9136,0.0000,119.4871,0.0000,393.8016,0.0000,603.8592,0.1586,1074.0482,0.2820,315.8576,0.0000,1074.0482,0.2820,694.9529,0.1410,1024.2883,0.5549
CP002027.1,gene,475475,477620,+,MMSYN1_0389,,mRNA,conserved hypothetical protein,2145,4.5058,0.0783,14.9298,0.2595,5.7403,0.0000,18.9188,0.0000,20.1394,0.0000,35.8207,0.0000,16.9243,0.1298,35.8207,0.0000,26.3725,0.0649,39.6833,0.7555
CP002027.1,gene,477609,478563,+,MMSYN1_0390,fmt,mRNA,methionyl-tRNA formyltransferase,954,17.8113,0.5210,59.0167,1.7262,27.0891,0.3166,89.2794,1.0433,48.4937,0.8889,86.2529,1.5810,74.1481,1.3847,86.2529,1.5810,80.2005,1.4829,181.1449,0.0729
CP002027.1,gene,478649,479204,+,MMSYN1_0391,efp,mRNA,translation elongation factor P,555,408.3802,0.0000,1353.1432,0.0000,417.8775,2.1261,1377.2272,7.0072,515.7982,8.5315,917.4193,15.1745,1365.1852,3.5036,917.4193,15.1745,1141.3022,9.3391,2276.9442,0.1134
CP002027.1,gene,479221,479524,+,MMSYN1_0392,,mRNA,conserved hypothetical protein,303,15.2838,0.0000,50.6420,0.0000,25.2376,0.0000,83.1773,0.0000,87.7921,0.3729,156.1505,0.6633,66.9097,0.0000,156.1505,0.6633,111.5301,0.3317,2725.0221,0.2775
CP002027.1,gene,479540,480827,+,MMSYN1_0393,tig,mRNA,trigger factor,1287,111.3201,0.0000,368.8525,0.0000,106.7692,0.2937,351.8866,0.9680,346.5346,0.2331,616.3603,0.4146,360.3696,0.4840,616.3603,0.4146,488.3649,0.4493,2240.2946,1.1378
CP002027.1,gene,480949,483310,+,MMSYN1_0394,lon,mRNA,ATP-dependent protease La,2361,100.9132,0.7963,334.3697,2.6384,83.2215,1.3460,274.2788,4.4362,158.9250,3.5273,282.6704,6.2738,304.3243,3.5373,282.6704,6.2738,293.4973,4.9056,295.5886,4.8756
CP002027.1,gene,483408,484644,+,MMSYN1_0395,rarA,mRNA,recombination factor protein RarA,1236,10.6772,0.4045,35.3782,1.3404,8.0672,0.2864,26.5875,0.9439,32.6659,3.0299,58.1008,5.3892,30.9828,1.1422,58.1008,5.3892,44.5418,3.2657,172.2544,8.7868
CP002027.1,gene,484672,486898,-,MMSYN1_0396,,mRNA,putative liporotein,2226,28.2695,0.5409,93.6694,1.7922,29.8872,0.0000,98.5014,0.0000,78.3774,2.6968,139.4051,4.7966,96.0854,0.8961,139.4051,4.7966,117.7453,2.8463,587.4907,20.5842
CP002027.1,gene,486948,489240,-,MMSYN1_0397,,mRNA,putative liporotein,2292,22.6505,0.3281,75.0511,1.0871,23.9524,0.8560,78.9417,2.8212,62.2657,1.0183,110.7483,1.8112,76.9964,1.9542,110.7483,1.8112,93.8723,1.8827,357.4364,7.0962
CP002027.1,gene,489279,491742,-,MMSYN1_0398,,mRNA,putative liporotein,2463,0.2858,0.0000,0.9471,0.0000,0.2566,0.0000,0.8457,0.0000,0.7856,0.3508,1.3973,0.6239,0.8964,0.0000,1.3973,0.6239,1.1469,0.3120,200.0610,6.9971
CP002027.1,gene,491891,497153,+,MMSYN1_0399,,pseudo,PSEUDOGENE - efflux ABC transporter_ permease protein,5262,19.9320,0.3558,66.0434,1.1788,21.7729,0.5148,71.7584,1.6967,60.4781,0.6862,107.5688,1.2206,68.9009,1.4378,107.5688,1.2206,88.2349,1.3292,423.3781,6.9381
CP002027.1,gene,497200,497752,+,MMSYN1_0400,,mRNA,ThiJ/PfpI family protein,552,78.5399,0.0000,260.2371,0.0000,67.3768,0.6884,222.0583,2.2688,517.2917,2.6033,920.0757,4.6303,241.1477,1.1344,920.0757,4.6303,580.6117,2.8823,250.8829,0.1438
CP002027.1,gene,497849,499634,+,MMSYN1_0401,,pseudo,PSEUDOGENE - peptidase C39 family protein,1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5818,0.6286
CP002027.1,gene,499638,500133,+,MMSYN1_0402,,mRNA,putative metalloprotease,495,0.4000,0.0000,1.3254,0.0000,0.6182,0.0000,2.0374,0.0000,47.0323,0.0000,83.6536,0.0000,1.6814,0.0000,83.6536,0.0000,42.6675,0.0000,119.5145,1.1109
CP002027.1,gene,500136,501042,+,MMSYN1_0403,era,mRNA,GTP-binding protein Era,906,1.0751,0.0000,3.5621,0.0000,3.3985,0.0000,11.2005,0.0000,44.2340,0.7804,78.6764,1.3880,7.3813,0.0000,78.6764,1.3880,43.0288,0.6940,157.1375,1.5009
CP002027.1,gene,501041,501791,+,MMSYN1_0404,recO,mRNA,DNA repair protein RecO,750,0.1200,0.0000,0.3976,0.0000,1.7507,0.0000,5.7698,0.0000,4.3493,0.0000,7.7359,0.0000,3.0837,0.0000,7.7359,0.0000,5.4098,0.0000,159.9243,1.1442
CP002027.1,gene,501854,503225,+,MMSYN1_0405,glyS,mRNA,glycine--tRNA ligase,1371,204.1444,0.0000,676.4203,0.0000,227.2064,0.3253,748.8196,1.0721,545.3217,0.3370,969.9309,0.5994,712.6199,0.5361,969.9309,0.5994,841.2754,0.5677,2364.9107,1.9751
CP002027.1,gene,503259,505098,+,MMSYN1_0406,dnaG,mRNA,DNA primase,1839,4.6020,0.0000,15.2483,0.0000,5.9521,0.2110,19.6169,0.6954,45.3382,0.2463,80.6404,0.4381,17.4326,0.3477,80.6404,0.4381,49.0365,0.3929,1522.4697,3.2942
CP002027.1,gene,505100,506621,+,MMSYN1_0407,rpoD,mRNA,RNA polymerase sigma-A factor,1521,287.1262,0.5056,951.3755,1.6752,302.6154,0.8915,997.3501,2.9382,581.7633,4.8008,1034.7475,8.5389,974.3628,2.3067,1034.7475,8.5389,1004.5551,5.4228,801.1639,2.6876
CP002027.1,gene,506620,507298,+,MMSYN1_0408,,mRNA,conserved hypothetical protein,678,3.2773,0.0000,10.8591,0.0000,5.8953,0.0000,19.4295,0.0000,48.2994,0.0310,85.9073,0.0551,15.1443,0.0000,85.9073,0.0551,50.5258,0.0275,161.8069,1.2555
CP002027.1,gene,507284,508061,+,MMSYN1_0409,,mRNA,NIF3 family protein,777,0.0000,0.0000,0.0000,0.0000,0.0515,0.0000,0.1697,0.0000,0.7323,0.0000,1.3025,0.0000,0.0848,0.0000,1.3025,0.0000,0.6937,0.0000,17.1937,0.2275
CP002027.1,gene,508069,509431,+,MMSYN1_0410,,mRNA,superfamily II DNA and RNA helicase,1362,1.7651,0.0000,5.8484,0.0000,4.3789,0.7930,14.4317,2.6134,31.5734,0.9178,56.1578,1.6324,10.1400,1.3067,56.1578,1.6324,33.1489,1.4695,74.4856,2.9330
CP002027.1,gene,509470,510985,+,MMSYN1_0411,,mRNA,putative membrane protein,1515,26.5036,5.8931,87.8182,19.5263,32.2667,6.7677,106.3434,22.3046,137.6033,19.4673,244.7467,34.6254,97.0808,20.9155,244.7467,34.6254,170.9138,27.7704,699.0232,6.6266
CP002027.1,gene,511100,515255,+,MMSYN1_0412,,mRNA,putative membrane protein,4155,19.8785,0.1201,65.8661,0.3979,30.7461,0.2185,101.3320,0.7202,171.8274,0.8652,305.6192,1.5389,83.5990,0.5591,305.6192,1.5389,194.6091,1.0490,1189.0074,3.0636
CP002027.1,gene,515266,515779,+,MMSYN1_0413,apt,mRNA,adenine phosphoribosyltransferase,513,632.0331,0.0000,2094.2038,0.0000,678.1637,0.9610,2235.0703,3.1673,1437.4327,1.0409,2556.6754,1.8514,2164.6371,1.5836,2556.6754,1.8514,2360.6562,1.7175,455.4755,0.5980
