isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_043523	CP002027.1	-	280192	281284	18	281283	280192	True	False	5p_intragenic_only
ISO_043528	CP002027.1	-	280192	281307	29	281306	280192	True	False	5p_intragenic_only
ISO_043530	CP002027.1	-	280192	281334	12	281333	280192	True	False	5p_intragenic_only
ISO_043535	CP002027.1	-	280192	281350	28	281349	280192	True	False	5p_intragenic_only
ISO_043538	CP002027.1	-	280192	281364	24	281363	280192	True	False	5p_intragenic_only
ISO_043542	CP002027.1	-	280192	281391	32	281390	280192	True	False	5p_intragenic_only
ISO_043548	CP002027.1	-	280192	281408	31	281407	280192	True	False	5p_intragenic_only
ISO_043552	CP002027.1	-	280192	281432	25	281431	280192	True	False	5p_intragenic_only
ISO_043559	CP002027.1	-	280192	281450	28	281449	280192	True	False	5p_intragenic_only
ISO_043561	CP002027.1	-	280192	281466	36	281465	280192	True	False	5p_intragenic_only
ISO_043567	CP002027.1	-	280192	281491	44	281490	280192	True	False	5p_intragenic_only
ISO_043576	CP002027.1	-	280192	281513	56	281512	280192	True	False	5p_intragenic_only
ISO_043578	CP002027.1	-	280192	281525	31	281524	280192	True	False	5p_intragenic_only
ISO_043584	CP002027.1	-	280192	281552	47	281551	280192	True	False	5p_intragenic_only
ISO_043587	CP002027.1	-	280192	281565	37	281564	280192	True	False	5p_intragenic_only
ISO_043594	CP002027.1	-	280192	281589	33	281588	280192	True	False	5p_intragenic_only
ISO_043598	CP002027.1	-	280192	281609	14	281608	280192	True	False	5p_intragenic_only
ISO_043602	CP002027.1	-	280192	281625	35	281624	280192	True	False	5p_intragenic_only
ISO_043610	CP002027.1	-	280192	281646	24	281645	280192	True	False	5p_intragenic_only
ISO_043615	CP002027.1	-	280192	281668	31	281667	280192	True	False	5p_intragenic_only
ISO_043623	CP002027.1	-	280192	281684	72	281683	280192	True	False	5p_intragenic_only
ISO_043630	CP002027.1	-	280192	281714	46	281713	280192	True	False	5p_intragenic_only
ISO_043641	CP002027.1	-	280192	281734	87	281733	280192	False	False	unprocessed
ISO_043647	CP002027.1	-	280192	281748	36	281747	280192	True	False	5p_intragenic_only
ISO_043655	CP002027.1	-	280192	281773	49	281772	280192	True	False	5p_intragenic_only
ISO_043659	CP002027.1	-	280192	281789	29	281788	280192	True	False	5p_intragenic_only
ISO_043664	CP002027.1	-	280192	281807	27	281806	280192	True	False	5p_intragenic_only
ISO_043667	CP002027.1	-	280192	281828	49	281827	280192	True	False	5p_intragenic_only
ISO_043673	CP002027.1	-	280192	281850	22	281849	280192	True	False	5p_intragenic_only
ISO_043681	CP002027.1	-	280192	281874	39	281873	280192	True	False	5p_intragenic_only
ISO_043684	CP002027.1	-	280192	281891	21	281890	280192	True	False	5p_intragenic_only
ISO_043687	CP002027.1	-	280192	281913	34	281912	280192	True	False	5p_intragenic_only
ISO_043693	CP002027.1	-	280192	281926	57	281925	280192	True	False	5p_intragenic_only
ISO_043696	CP002027.1	-	280192	281950	22	281949	280192	True	False	5p_intragenic_only
ISO_043701	CP002027.1	-	280192	281981	53	281980	280192	True	False	5p_intragenic_only
ISO_043708	CP002027.1	-	280192	282010	53	282009	280192	True	False	5p_intragenic_only
ISO_043715	CP002027.1	-	280192	282025	15	282024	280192	True	False	5p_intragenic_only
ISO_043720	CP002027.1	-	280192	282046	37	282045	280192	True	False	5p_intragenic_only
ISO_043728	CP002027.1	-	280192	282073	79	282072	280192	True	False	5p_intragenic_only
ISO_043733	CP002027.1	-	280192	282089	52	282088	280192	True	False	5p_intragenic_only
ISO_043739	CP002027.1	-	280192	282106	151	282105	280192	True	False	5p_intragenic_only
ISO_043747	CP002027.1	-	280192	282132	70	282131	280192	True	False	5p_intragenic_only
ISO_043752	CP002027.1	-	280192	282154	35	282153	280192	True	False	5p_intragenic_only
ISO_043754	CP002027.1	-	280192	282166	23	282165	280192	True	False	5p_intragenic_only
ISO_043758	CP002027.1	-	280192	282192	48	282191	280192	True	False	5p_intragenic_only
ISO_043768	CP002027.1	-	280192	282214	76	282213	280192	True	False	5p_intragenic_only
ISO_043772	CP002027.1	-	280192	282227	33	282226	280192	True	False	5p_intragenic_only
ISO_043775	CP002027.1	-	280192	282247	73	282246	280192	True	False	5p_intragenic_only
ISO_043782	CP002027.1	-	280192	282268	17	282267	280192	True	False	5p_intragenic_only
ISO_043793	CP002027.1	-	280192	282284	138	282283	280192	True	False	5p_intragenic_only
ISO_043804	CP002027.1	-	280192	282311	29	282310	280192	True	False	5p_intragenic_only
ISO_043810	CP002027.1	-	280192	282331	46	282330	280192	True	False	5p_intragenic_only
ISO_043820	CP002027.1	-	280192	282368	19	282367	280192	True	False	5p_intragenic_only
ISO_043825	CP002027.1	-	280192	282395	28	282394	280192	True	False	5p_intragenic_only
ISO_043827	CP002027.1	-	280192	282411	20	282410	280192	True	False	5p_intragenic_only
ISO_043832	CP002027.1	-	280192	282431	14	282430	280192	True	False	5p_intragenic_only
ISO_043837	CP002027.1	-	280192	282462	37	282461	280192	True	False	5p_intragenic_only
ISO_043847	CP002027.1	-	280192	282492	27	282491	280192	True	False	5p_intragenic_only
ISO_043854	CP002027.1	-	280192	282507	24	282506	280192	True	False	5p_intragenic_only
ISO_043861	CP002027.1	-	280192	282538	29	282537	280192	True	False	5p_intragenic_only
ISO_043864	CP002027.1	-	280192	282552	43	282551	280192	True	False	5p_intragenic_only
ISO_043874	CP002027.1	-	280192	282572	28	282571	280192	True	False	5p_intragenic_only
ISO_043878	CP002027.1	-	280192	282592	19	282591	280192	True	False	5p_intragenic_only
ISO_043887	CP002027.1	-	280192	282608	42	282607	280192	True	False	5p_intragenic_only
ISO_043892	CP002027.1	-	280192	282625	40	282624	280192	True	False	5p_intragenic_only
ISO_043900	CP002027.1	-	280192	282663	33	282662	280192	True	False	5p_intragenic_only
ISO_043903	CP002027.1	-	280192	282681	31	282680	280192	True	False	5p_intragenic_only
ISO_043909	CP002027.1	-	280192	282709	14	282708	280192	True	False	5p_intragenic_only
ISO_043913	CP002027.1	-	280192	282733	34	282732	280192	True	False	5p_intragenic_only
ISO_043919	CP002027.1	-	280192	282748	35	282747	280192	True	False	5p_intragenic_only
ISO_043926	CP002027.1	-	280192	282775	23	282774	280192	True	False	5p_intragenic_only
ISO_043934	CP002027.1	-	280192	282792	33	282791	280192	True	False	5p_intragenic_only
ISO_043940	CP002027.1	-	280192	282835	30	282834	280192	True	False	5p_intragenic_only
ISO_043947	CP002027.1	-	280192	282851	36	282850	280192	True	False	5p_intragenic_only
ISO_043955	CP002027.1	-	280192	282865	65	282864	280192	True	False	5p_intragenic_only
ISO_043983	CP002027.1	-	280192	282969	13	282968	280192	False	False	unprocessed
ISO_043999	CP002027.1	-	280192	283010	23	283009	280192	False	False	unprocessed
ISO_044032	CP002027.1	-	280192	283059	6057	283058	280192	False	False	unprocessed
ISO_044124	CP002027.1	-	280192	283060	573	283059	280192	False	False	unprocessed
ISO_044187	CP002027.1	-	280192	283092	92	283091	280192	False	False	unprocessed
ISO_044214	CP002027.1	-	280192	283175	66	283174	280192	False	False	unprocessed
ISO_044033	CP002027.1	-	280217	283059	162	283058	280217	False	True	3p_intragenic_only
ISO_044125	CP002027.1	-	280217	283060	21	283059	280217	False	True	3p_intragenic_only
ISO_044034	CP002027.1	-	280241	283059	15	283058	280241	False	True	3p_intragenic_only
ISO_044035	CP002027.1	-	280273	283059	27	283058	280273	False	True	3p_intragenic_only
ISO_044036	CP002027.1	-	280305	283059	31	283058	280305	False	True	3p_intragenic_only
ISO_044037	CP002027.1	-	280337	283059	189	283058	280337	False	True	3p_intragenic_only
ISO_044038	CP002027.1	-	280363	283059	47	283058	280363	False	True	3p_intragenic_only
ISO_044039	CP002027.1	-	280400	283059	22	283058	280400	False	True	3p_intragenic_only
ISO_044040	CP002027.1	-	280421	283059	27	283058	280421	False	True	3p_intragenic_only
ISO_044041	CP002027.1	-	280454	283059	30	283058	280454	False	True	3p_intragenic_only
ISO_044042	CP002027.1	-	280483	283059	30	283058	280483	False	True	3p_intragenic_only
ISO_044218	CP002027.1	-	280521	283175	18	283174	280521	False	True	3p_intragenic_only
ISO_044043	CP002027.1	-	280522	283059	582	283058	280522	False	True	3p_intragenic_only
ISO_044133	CP002027.1	-	280522	283060	46	283059	280522	False	True	3p_intragenic_only
ISO_044044	CP002027.1	-	280546	283059	53	283058	280546	False	True	3p_intragenic_only
ISO_044045	CP002027.1	-	280573	283059	39	283058	280573	False	True	3p_intragenic_only
ISO_044046	CP002027.1	-	280609	283059	36	283058	280609	False	True	3p_intragenic_only
ISO_044047	CP002027.1	-	280635	283059	36	283058	280635	False	True	3p_intragenic_only
ISO_044048	CP002027.1	-	280663	283059	35	283058	280663	False	True	3p_intragenic_only
ISO_044049	CP002027.1	-	280685	283059	48	283058	280685	False	True	3p_intragenic_only
ISO_044050	CP002027.1	-	280728	283059	25	283058	280728	False	True	3p_intragenic_only
ISO_044051	CP002027.1	-	280751	283059	39	283058	280751	False	True	3p_intragenic_only
ISO_044052	CP002027.1	-	280789	283059	33	283058	280789	False	True	3p_intragenic_only
ISO_044053	CP002027.1	-	280813	283059	42	283058	280813	False	True	3p_intragenic_only
ISO_044054	CP002027.1	-	280847	283059	25	283058	280847	False	True	3p_intragenic_only
ISO_044055	CP002027.1	-	280880	283059	30	283058	280880	False	True	3p_intragenic_only
ISO_044056	CP002027.1	-	280897	283059	49	283058	280897	False	True	3p_intragenic_only
ISO_044146	CP002027.1	-	280902	283060	13	283059	280902	False	True	3p_intragenic_only
ISO_044057	CP002027.1	-	280940	283059	29	283058	280940	False	True	3p_intragenic_only
ISO_044058	CP002027.1	-	280957	283059	51	283058	280957	False	True	3p_intragenic_only
ISO_044059	CP002027.1	-	281014	283059	117	283058	281014	False	True	3p_intragenic_only
ISO_044060	CP002027.1	-	281054	283059	33	283058	281054	False	True	3p_intragenic_only
ISO_044061	CP002027.1	-	281073	283059	45	283058	281073	False	True	3p_intragenic_only
ISO_044062	CP002027.1	-	281115	283059	29	283058	281115	False	True	3p_intragenic_only
ISO_044063	CP002027.1	-	281145	283059	67	283058	281145	False	True	3p_intragenic_only
ISO_044064	CP002027.1	-	281177	283059	53	283058	281177	False	True	3p_intragenic_only
ISO_044065	CP002027.1	-	281207	283059	35	283058	281207	False	True	3p_intragenic_only
ISO_044066	CP002027.1	-	281254	283059	106	283058	281254	False	True	3p_intragenic_only
ISO_044067	CP002027.1	-	281297	283059	46	283058	281297	False	True	3p_intragenic_only
ISO_044068	CP002027.1	-	281325	283059	74	283058	281325	False	True	3p_intragenic_only
ISO_044069	CP002027.1	-	281352	283059	32	283058	281352	False	True	3p_intragenic_only
ISO_044070	CP002027.1	-	281384	283059	48	283058	281384	False	True	3p_intragenic_only
ISO_044071	CP002027.1	-	281415	283059	30	283058	281415	False	True	3p_intragenic_only
ISO_044072	CP002027.1	-	281445	283059	31	283058	281445	False	True	3p_intragenic_only
ISO_044073	CP002027.1	-	281476	283059	25	283058	281476	False	True	3p_intragenic_only
ISO_044074	CP002027.1	-	281499	283059	21	283058	281499	False	True	3p_intragenic_only
ISO_044075	CP002027.1	-	281525	283059	86	283058	281525	False	True	3p_intragenic_only
ISO_044076	CP002027.1	-	281572	283059	36	283058	281572	False	True	3p_intragenic_only
ISO_044077	CP002027.1	-	281596	283059	18	283058	281596	False	True	3p_intragenic_only
ISO_044078	CP002027.1	-	281625	283059	34	283058	281625	False	True	3p_intragenic_only
ISO_044079	CP002027.1	-	281654	283059	26	283058	281654	False	True	3p_intragenic_only
ISO_044080	CP002027.1	-	281688	283059	30	283058	281688	False	True	3p_intragenic_only
ISO_044169	CP002027.1	-	281708	283060	15	283059	281708	False	True	3p_intragenic_only
ISO_044081	CP002027.1	-	281709	283059	91	283058	281709	False	True	3p_intragenic_only
ISO_044082	CP002027.1	-	281744	283059	126	283058	281744	False	True	3p_intragenic_only
ISO_044170	CP002027.1	-	281744	283060	18	283059	281744	False	True	3p_intragenic_only
ISO_044083	CP002027.1	-	281768	283059	710	283058	281768	False	True	3p_intragenic_only
ISO_044171	CP002027.1	-	281768	283060	65	283059	281768	False	True	3p_intragenic_only
ISO_044198	CP002027.1	-	281768	283092	27	283091	281768	False	True	3p_intragenic_only
ISO_044227	CP002027.1	-	281768	283175	34	283174	281768	False	True	3p_intragenic_only
ISO_044084	CP002027.1	-	281797	283059	179	283058	281797	False	True	3p_intragenic_only
ISO_044172	CP002027.1	-	281798	283060	23	283059	281798	False	True	3p_intragenic_only
ISO_044085	CP002027.1	-	281824	283059	43	283058	281824	False	True	3p_intragenic_only
ISO_044086	CP002027.1	-	281864	283059	16	283058	281864	False	True	3p_intragenic_only
ISO_044087	CP002027.1	-	281902	283059	43	283058	281902	False	True	3p_intragenic_only
ISO_044088	CP002027.1	-	281927	283059	20	283058	281927	False	True	3p_intragenic_only
ISO_044089	CP002027.1	-	281959	283059	20	283058	281959	False	True	3p_intragenic_only
ISO_044090	CP002027.1	-	281990	283059	23	283058	281990	False	True	3p_intragenic_only
ISO_044091	CP002027.1	-	282017	283059	68	283058	282017	False	True	3p_intragenic_only
ISO_044178	CP002027.1	-	282017	283060	11	283059	282017	False	True	3p_intragenic_only
ISO_044092	CP002027.1	-	282048	283059	11	283058	282048	False	True	3p_intragenic_only
ISO_044093	CP002027.1	-	282065	283059	359	283058	282065	False	True	3p_intragenic_only
ISO_044179	CP002027.1	-	282065	283060	43	283059	282065	False	True	3p_intragenic_only
ISO_044229	CP002027.1	-	282065	283175	14	283174	282065	False	True	3p_intragenic_only
ISO_044094	CP002027.1	-	282112	283059	13	283058	282112	False	True	3p_intragenic_only
ISO_044095	CP002027.1	-	282139	283059	13	283058	282139	False	True	3p_intragenic_only
ISO_044096	CP002027.1	-	282165	283059	18	283058	282165	False	True	3p_intragenic_only
ISO_044097	CP002027.1	-	282221	283059	227	283058	282221	False	True	3p_intragenic_only
ISO_044182	CP002027.1	-	282221	283060	25	283059	282221	False	True	3p_intragenic_only
ISO_044231	CP002027.1	-	282221	283175	16	283174	282221	False	True	3p_intragenic_only
ISO_044098	CP002027.1	-	282254	283059	11	283058	282254	False	True	3p_intragenic_only
ISO_044099	CP002027.1	-	282290	283059	10	283058	282290	False	True	3p_intragenic_only
ISO_044100	CP002027.1	-	282323	283059	11	283058	282323	False	True	3p_intragenic_only
ISO_044101	CP002027.1	-	282358	283059	12	283058	282358	False	True	3p_intragenic_only
ISO_011431	CP002027.1	+	282977	284150	159	282977	284149	False	True	3p_intragenic_only
ISO_011445	CP002027.1	+	283198	284150	840	283198	284149	False	True	3p_intragenic_only
ISO_011452	CP002027.1	+	283200	284150	64	283200	284149	False	True	3p_intragenic_only
ISO_011453	CP002027.1	+	283224	284150	27	283224	284149	False	True	3p_intragenic_only
ISO_011454	CP002027.1	+	283267	284150	104	283267	284149	True	True	both_intragenic
ISO_011455	CP002027.1	+	283289	284150	18	283289	284149	True	True	both_intragenic
ISO_011456	CP002027.1	+	283308	284150	19	283308	284149	True	True	both_intragenic
ISO_011458	CP002027.1	+	283359	284150	34	283359	284149	True	True	both_intragenic
ISO_011475	CP002027.1	+	284235	285111	47	284235	285110	False	True	3p_intragenic_only
ISO_011478	CP002027.1	+	284235	285721	21	284235	285720	False	True	3p_intragenic_only
ISO_011483	CP002027.1	+	284264	285099	355	284264	285098	False	True	3p_intragenic_only
ISO_011484	CP002027.1	+	284264	285124	64	284264	285123	False	True	3p_intragenic_only
ISO_011486	CP002027.1	+	284264	285307	22	284264	285306	False	True	3p_intragenic_only
ISO_011489	CP002027.1	+	284264	285426	29	284264	285425	False	True	3p_intragenic_only
ISO_011490	CP002027.1	+	284264	285467	10	284264	285466	False	True	3p_intragenic_only
ISO_011494	CP002027.1	+	284264	285625	12	284264	285624	False	True	3p_intragenic_only
ISO_011495	CP002027.1	+	284264	285660	46	284264	285659	False	True	3p_intragenic_only
ISO_011496	CP002027.1	+	284264	285701	60	284264	285700	False	True	3p_intragenic_only
ISO_011497	CP002027.1	+	284264	285721	225	284264	285720	False	True	3p_intragenic_only
ISO_011498	CP002027.1	+	284264	285975	128	284264	285974	False	False	unprocessed
ISO_011503	CP002027.1	+	284291	285722	24	284291	285721	True	True	both_intragenic
ISO_011509	CP002027.1	+	284309	285104	10	284309	285103	True	True	both_intragenic
ISO_011511	CP002027.1	+	284309	285721	11	284309	285720	True	True	both_intragenic
ISO_011528	CP002027.1	+	284425	285721	21	284425	285720	True	True	both_intragenic
ISO_011539	CP002027.1	+	284513	285721	22	284513	285720	True	True	both_intragenic
ISO_011545	CP002027.1	+	284532	285722	10	284532	285721	True	True	both_intragenic
ISO_011547	CP002027.1	+	284549	285721	10	284549	285720	True	True	both_intragenic
ISO_011556	CP002027.1	+	284632	285721	11	284632	285720	True	True	both_intragenic
ISO_011565	CP002027.1	+	284714	285721	14	284714	285720	True	True	both_intragenic
ISO_011599	CP002027.1	+	285753	286655	16	285753	286654	False	True	3p_intragenic_only
ISO_011600	CP002027.1	+	285753	286791	30	285753	286790	False	True	3p_intragenic_only
ISO_011601	CP002027.1	+	285753	286819	32	285753	286818	False	True	3p_intragenic_only
ISO_011608	CP002027.1	+	285753	287681	14	285753	287680	False	True	3p_intragenic_only
ISO_011611	CP002027.1	+	285753	287898	13	285753	287897	False	True	3p_intragenic_only
ISO_011612	CP002027.1	+	285753	287951	93	285753	287950	False	False	unprocessed
ISO_011622	CP002027.1	+	285800	287950	14	285800	287949	False	False	unprocessed
ISO_011641	CP002027.1	+	285949	287951	12	285949	287950	False	False	unprocessed
ISO_011644	CP002027.1	+	285975	287951	12	285975	287950	False	False	unprocessed
ISO_011653	CP002027.1	+	286083	287675	14	286083	287674	True	True	both_intragenic
ISO_011691	CP002027.1	+	286688	287951	16	286688	287950	True	False	5p_intragenic_only
ISO_011696	CP002027.1	+	286749	287950	13	286749	287949	True	False	5p_intragenic_only
ISO_011701	CP002027.1	+	286797	287950	12	286797	287949	True	False	5p_intragenic_only
ISO_011704	CP002027.1	+	286847	287950	19	286847	287949	True	False	5p_intragenic_only
ISO_011708	CP002027.1	+	286895	287951	11	286895	287950	True	False	5p_intragenic_only
ISO_011717	CP002027.1	+	287036	287950	23	287036	287949	True	False	5p_intragenic_only
ISO_011728	CP002027.1	+	288163	288953	15	288163	288952	False	True	3p_intragenic_only
ISO_011729	CP002027.1	+	288163	288982	140	288163	288981	False	True	3p_intragenic_only
ISO_011730	CP002027.1	+	288163	289025	42	288163	289024	False	True	3p_intragenic_only
