orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✗	ISO_013796	11	+	3	2	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013800	35	+	4	3	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013809	46	+	4	3	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013812	12	+	2	1	1
MMSYN1_0227✗	ISO_013820	11	+	1	0	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013824	23	+	2	1	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013827	82	+	4	3	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013834	11	+	2	1	1
MMSYN1_0227✗	ISO_013835	12	+	1	0	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013837	65	+	4	3	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013844	14	+	2	1	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013845	19	+	2	1	1
MMSYN1_0227✗	ISO_013847	19	+	1	0	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013849	100	+	4	3	1
MMSYN1_0227✓ MMSYN1_0228✗	ISO_013853	15	+	2	1	1
MMSYN1_0227✓ MMSYN1_0228✓ MMSYN1_0229✗	ISO_013855	12	+	3	2	1
MMSYN1_0228✗	ISO_013860	13	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013863	69	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_013870	24	+	2	1	1
MMSYN1_0228✗	ISO_013872	24	+	1	0	1
MMSYN1_0228✗	ISO_013875	42	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013877	138	+	3	2	1
MMSYN1_0228✗	ISO_013878	15	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013893	72	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013901	57	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_013903	11	+	2	1	1
MMSYN1_0228✗	ISO_013909	12	+	1	0	1
MMSYN1_0228✗	ISO_013916	14	+	1	0	1
MMSYN1_0228✗	ISO_013917	23	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013918	79	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013928	36	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013939	72	+	3	2	1
MMSYN1_0228✗	ISO_013943	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_013945	12	+	2	1	1
MMSYN1_0228✗	ISO_013951	16	+	1	0	1
MMSYN1_0228✗	ISO_013953	30	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013956	141	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013973	76	+	3	2	1
MMSYN1_0228✗	ISO_013982	12	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_013983	18	+	2	1	1
MMSYN1_0228✗	ISO_013985	29	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013988	132	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_013998	148	+	3	2	1
MMSYN1_0228✗	ISO_013999	25	+	1	0	1
MMSYN1_0228✗	ISO_014002	13	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014004	19	+	2	1	1
MMSYN1_0228✗	ISO_014014	10	+	1	0	1
MMSYN1_0228✗	ISO_014015	31	+	1	0	1
MMSYN1_0228✗	ISO_014018	35	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014019	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014020	141	+	3	2	1
MMSYN1_0228✗	ISO_014036	11	+	1	0	1
MMSYN1_0228✗	ISO_014037	10	+	1	0	1
MMSYN1_0228✗	ISO_014040	20	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014042	18	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014043	141	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014049	79	+	3	2	1
MMSYN1_0228✗	ISO_014052	16	+	1	0	1
MMSYN1_0228✗	ISO_014066	16	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014069	124	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014088	87	+	3	2	1
MMSYN1_0228✗	ISO_014092	20	+	1	0	1
MMSYN1_0228✗	ISO_014094	14	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014096	64	+	3	2	1
MMSYN1_0228✗	ISO_014105	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014107	77	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014112	81	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014127	49	+	3	2	1
MMSYN1_0228✗	ISO_014135	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014140	63	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014148	31	+	3	2	1
MMSYN1_0228✗	ISO_014154	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014156	13	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014158	105	+	3	2	1
MMSYN1_0228✗	ISO_014160	23	+	1	0	1
MMSYN1_0228✗	ISO_014169	11	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014171	80	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014183	46	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014184	12	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014193	79	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014196	17	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014200	107	+	3	2	1
MMSYN1_0228✗	ISO_014212	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014216	103	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014217	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014221	18	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014222	109	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014231	13	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014232	102	+	3	2	1
MMSYN1_0228✗	ISO_014235	10	+	1	0	1
MMSYN1_0228✗	ISO_014241	14	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014245	103	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014246	15	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014252	12	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014253	105	+	3	2	1
MMSYN1_0228✗	ISO_014261	10	+	1	0	1
MMSYN1_0228✗	ISO_014264	41	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014268	16	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014269	160	+	3	2	1
MMSYN1_0228✗	ISO_014278	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014279	64	+	3	2	1
MMSYN1_0228✗	ISO_014283	14	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014289	107	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014292	24	+	2	1	1
MMSYN1_0228✗	ISO_014295	14	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014298	145	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014313	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014314	108	+	3	2	1
MMSYN1_0228✗	ISO_014315	24	+	1	0	1
MMSYN1_0228✗	ISO_014324	21	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014328	18	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014329	168	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014336	12	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014338	102	+	3	2	1
MMSYN1_0228✗	ISO_014341	12	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014353	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014354	111	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014358	40	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014365	125	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014368	18	+	2	1	1
MMSYN1_0228✗	ISO_014373	18	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014377	118	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014381	13	+	2	1	1
MMSYN1_0228✗	ISO_014390	10	+	1	0	1
MMSYN1_0228✗	ISO_014391	23	+	1	0	1
MMSYN1_0228✗	ISO_014393	13	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014400	19	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014401	235	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014403	10	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014409	84	+	3	2	1
MMSYN1_0228✗	ISO_014410	12	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014422	12	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014425	15	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014426	156	+	3	2	1
MMSYN1_0228✗	ISO_014428	25	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014436	12	+	2	1	1
MMSYN1_0228✗	ISO_014437	11	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014439	111	+	3	2	1
MMSYN1_0228✗	ISO_014449	16	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014455	18	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014457	184	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014469	10	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014472	176	+	3	2	1
MMSYN1_0228✗	ISO_014473	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014475	17	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014482	81	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014486	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014492	152	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014493	12	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014503	15	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014504	140	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014511	24	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014513	202	+	3	2	1
MMSYN1_0228✗	ISO_014514	17	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014520	10	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014521	109	+	3	2	1
MMSYN1_0228✗	ISO_014531	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014534	112	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014540	51	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014543	17	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014545	14	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014547	184	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014553	22	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014555	186	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014556	12	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014562	109	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014571	12	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014574	149	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014577	11	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014578	125	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014580	10	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014586	27	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014589	165	+	3	2	1
MMSYN1_0228✗	ISO_014593	25	+	1	0	1
MMSYN1_0228✗	ISO_014594	15	+	1	0	1
MMSYN1_0228✗	ISO_014595	128	+	1	0	1
MMSYN1_0228✗	ISO_014596	20	+	1	0	1
MMSYN1_0228✗	ISO_014598	13	+	1	0	1
MMSYN1_0228✗	ISO_014608	12	+	1	0	1
MMSYN1_0228✗	ISO_014616	93	+	1	0	1
MMSYN1_0228✗	ISO_014618	12	+	1	0	1
MMSYN1_0228✗	ISO_014620	10	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014625	53	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014626	68	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014631	10	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014645	674	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014657	20	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014666	6732	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014669	16	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014672	60	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014673	36	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014674	236	+	3	3	0
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014680	156	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014682	14	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014691	138	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014692	16	+	2	1	1
MMSYN1_0228✗	ISO_014704	15	+	1	0	1
MMSYN1_0228✗	ISO_014709	18	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014713	14	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014723	79	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014729	724	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014731	44	+	3	3	0
MMSYN1_0228✗	ISO_014734	13	+	1	0	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✗	ISO_014739	501	+	3	2	1
MMSYN1_0228✓ MMSYN1_0229✗	ISO_014741	58	+	2	1	1
MMSYN1_0228✓ MMSYN1_0229✓ MMSYN1_0230✓	ISO_014744	21	+	3	3	0
MMSYN1_0229✗	ISO_014749	26	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014750	181	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014761	400	+	2	1	1
MMSYN1_0229✗	ISO_014764	28	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014765	11	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014766	10	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014778	173	+	2	1	1
MMSYN1_0229✗	ISO_014782	21	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014791	165	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014792	11	+	2	2	0
MMSYN1_0229✗	ISO_014793	12	+	1	0	1
MMSYN1_0229✗	ISO_014797	10	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014798	130	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014803	11	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014806	98	+	2	1	1
MMSYN1_0229✗	ISO_014810	10	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014813	109	+	2	1	1
MMSYN1_0229✗	ISO_014817	25	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014819	241	+	2	1	1
MMSYN1_0229✗	ISO_014822	10	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014824	84	+	2	1	1
MMSYN1_0229✗	ISO_014827	16	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014829	183	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014836	15	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014837	246	+	2	1	1
MMSYN1_0229✗	ISO_014840	13	+	1	0	1
MMSYN1_0229✗	ISO_014847	29	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014848	250	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014849	12	+	2	2	0
MMSYN1_0229✗	ISO_014855	11	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014860	150	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014865	236	+	2	1	1
MMSYN1_0229✗	ISO_014866	20	+	1	0	1
MMSYN1_0229✗	ISO_014876	13	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014877	336	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014880	12	+	2	2	0
MMSYN1_0229✗	ISO_014884	22	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014885	15	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014886	258	+	2	1	1
MMSYN1_0229✗	ISO_014894	46	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014895	413	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014896	22	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014901	146	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014908	250	+	2	1	1
MMSYN1_0229✗	ISO_014910	18	+	1	0	1
MMSYN1_0229✗	ISO_014914	17	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014916	183	+	2	1	1
MMSYN1_0229✗	ISO_014923	13	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014925	207	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014926	10	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014933	753	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014934	10	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014935	34	+	2	2	0
MMSYN1_0229✗	ISO_014938	57	+	1	0	1
MMSYN1_0229✗	ISO_014946	19	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014947	224	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014951	18	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014952	293	+	2	1	1
MMSYN1_0229✗	ISO_014953	16	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014962	353	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014963	19	+	2	2	0
MMSYN1_0229✗	ISO_014965	23	+	1	0	1
MMSYN1_0229✗	ISO_014972	33	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014974	505	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014976	15	+	2	2	0
MMSYN1_0229✗	ISO_014982	17	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014983	191	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014984	10	+	2	2	0
MMSYN1_0229✗	ISO_014987	18	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014989	346	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_014990	12	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_014996	117	+	2	1	1
MMSYN1_0229✗	ISO_015000	24	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015001	448	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015004	18	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015009	15	+	2	2	0
MMSYN1_0229✗	ISO_015012	19	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015013	218	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015016	60	+	2	1	1
MMSYN1_0229✗	ISO_015020	14	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015021	170	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015022	14	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015026	228	+	2	1	1
MMSYN1_0229✗	ISO_015027	20	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015029	14	+	2	2	0
MMSYN1_0229✗	ISO_015034	17	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015035	255	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015037	11	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015042	10	+	2	2	0
MMSYN1_0229✗	ISO_015044	16	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015045	296	+	2	1	1
MMSYN1_0229✗	ISO_015047	12	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015049	13	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015053	405	+	2	1	1
MMSYN1_0229✗	ISO_015054	26	+	1	0	1
MMSYN1_0229✗	ISO_015061	10	+	1	0	1
MMSYN1_0229✗	ISO_015063	23	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015065	463	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015068	24	+	2	2	0
MMSYN1_0229✗	ISO_015074	39	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015075	609	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015076	38	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015080	12	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015083	235	+	2	1	1
MMSYN1_0229✗	ISO_015086	15	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015089	10	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015090	307	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015091	20	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015093	465	+	2	1	1
MMSYN1_0229✗	ISO_015096	26	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015097	20	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015101	162	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015109	137	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015114	181	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015123	20	+	2	2	0
MMSYN1_0229✗	ISO_015124	20	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015125	392	+	2	1	1
MMSYN1_0229✗	ISO_015130	31	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015131	386	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015133	22	+	2	2	0
MMSYN1_0229✗	ISO_015136	24	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015137	546	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015140	27	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015145	13	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015149	342	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015151	14	+	2	2	0
MMSYN1_0229✗	ISO_015154	13	+	1	0	1
MMSYN1_0229✗	ISO_015157	20	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015159	207	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015160	10	+	2	2	0
MMSYN1_0229✗	ISO_015162	14	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015165	452	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015166	23	+	2	2	0
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015171	16	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015175	922	+	2	1	1
MMSYN1_0229✓ MMSYN1_0230✓	ISO_015177	40	+	2	2	0
MMSYN1_0229✗	ISO_015179	53	+	1	0	1
MMSYN1_0229✗	ISO_015185	12	+	1	0	1
MMSYN1_0229✓ MMSYN1_0230✗	ISO_015186	170	+	2	1	1
MMSYN1_0229✗	ISO_015192	16	+	1	0	1
