chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,protein_mw_Da,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,ptn_copy_number,TMRs,topo_regions,protein_length,signalP,ptn_localization
CP002027.1,gene,360427,361108,+,MMSYN1_0281,,mRNA,conserved hypothetical protein,27570.102000000043,116.82149805342299,155.48182834886748,102.54474034743134,124.9493555832406,0.21919687308475355,15.974407349608287,0.0,"[('inside', 1, 226)]",226.0,,cytoplasmic
CP002027.1,gene,361088,362513,+,MMSYN1_0282,proS,mRNA,proline--tRNA ligase,55402.86310000002,785.8293589937734,791.3284013198249,681.4838770935895,752.8805458023959,0.08220750553301547,96.2535618379455,0.0,"[('inside', 1, 474)]",474.0,,cytoplasmic
CP002027.1,gene,362525,363143,+,MMSYN1_0283,rnhA,mRNA,ribonuclease HI,23936.738700000027,201.4750221567406,194.98363311275043,205.43538545463744,200.63134690804281,0.026300504624495808,25.6501271867266,0.0,"[('inside', 1, 205)]",205.0,,cytoplasmic
CP002027.1,gene,363144,364032,+,MMSYN1_0284,,mRNA,conserved hypothetical protein,35449.97860000001,14.056629274158206,19.6503410730309,15.703212616464032,16.47006098788438,0.17453614097468304,2.105648821198453,0.0,"[('inside', 1, 295)]",295.0,,cytoplasmic
CP002027.1,gene,364055,365858,+,MMSYN1_0285,lepA,mRNA,GTP-binding protein LepA,67834.74070000014,293.80791592932934,315.9646351403209,301.0453092294859,303.6059534330454,0.03721313488354638,38.81512754721393,0.0,"[('inside', 1, 600)]",600.0,,cytoplasmic
CP002027.1,gene,365883,366690,+,MMSYN1_0286,,pseudo,PSEUDOGENE - conserved hypothetical protein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,366706,368431,-,MMSYN1_0287,aspS,mRNA,aspartate--tRNA ligase,66594.90080000015,664.2314324698092,636.2399940815883,608.0109384122269,636.1607883212082,0.04418746209447259,81.33128438362249,0.0,"[('inside', 1, 574)]",574.0,,cytoplasmic
CP002027.1,gene,368439,369684,-,MMSYN1_0288,hisS,mRNA,histidine--tRNA ligase,48432.16349999994,640.7838741933552,634.3899618418128,623.0551678942002,632.7430013097894,0.014189598812539615,80.8943303737378,0.0,"[('inside', 1, 414)]",414.0,,cytoplasmic
CP002027.1,gene,369868,370222,+,MMSYN1_0289,rbfA,mRNA,ribosome-binding factor A,13781.867399999981,4215.966716662246,5701.322461813592,4964.009372603232,4960.43285035969,0.1497216782817129,634.1767399451288,0.0,"[('inside', 1, 117)]",117.0,,cytoplasmic
CP002027.1,gene,370271,371150,+,MMSYN1_0290,truB,mRNA,tRNA pseudouridine synthase B,33338.857300000025,17.218237457539193,19.771789893199475,14.419510537876342,17.136512629538338,0.15622054931794707,2.1908527020260182,0.0,"[('inside', 1, 292)]",292.0,,cytoplasmic
CP002027.1,gene,371136,371691,+,MMSYN1_0291,,mRNA,riboflavin kinase (Flavokinase),21308.542699999998,213.32796912627308,200.8980990979833,211.3585520569217,208.5282067603927,0.03203804050758377,26.65971747613122,0.0,"[('inside', 1, 184)]",184.0,,cytoplasmic
CP002027.1,gene,371713,373759,-,MMSYN1_0292,,mRNA,peptidase_ S41 family,78379.86130000037,1.1353022319169832,0.3751041257684807,0.8338383408993291,0.7814148995282643,0.4898816249564266,0.09990159497702937,1.0,"[('signal', 1, 20), ('outside', 21, 650), ('TMhelix', 651, 673), ('inside', 674, 681)]",681.0,extracellular,extracellular
CP002027.1,gene,373783,375754,-,MMSYN1_0293,,mRNA,putative liporotein,76913.22060000029,11.523180418597487,11.29392755379755,12.22055170533484,11.679219892576626,0.04132272178685787,1.4931538879796489,0.0,"[('signal', 1, 18), ('outside', 19, 656)]",656.0,lipoprotein,lipoprotein
CP002027.1,gene,375966,376233,+,MMSYN1_0294,rpsO,mRNA,ribosomal protein S15,10256.009399999992,196.42107955679165,222.95264051871834,161.53550834584186,193.63640947378394,0.15907707602489432,24.755845023859145,0.0,"[('inside', 1, 88)]",88.0,,cytoplasmic
CP002027.1,gene,376292,376366,+,MMSYN1_0295,,tRNA,tRNA-Gly,,,,,,,,,,,,Non_proteins
CP002027.1,gene,376463,377108,+,MMSYN1_0296,,mRNA,conserved hypothetical protein,25345.91080000003,142.51030034859983,190.7160886551247,191.8289176316671,175.01843554513053,0.1608880160802264,22.375591855105803,4.0,"[('inside', 1, 22), ('TMhelix', 23, 43), ('outside', 44, 64), ('TMhelix', 65, 85), ('inside', 86, 98), ('TMhelix', 99, 117), ('outside', 118, 127), ('TMhelix', 128, 148), ('inside', 149, 214)]",214.0,,membrane
CP002027.1,gene,377126,378989,-,MMSYN1_0297,infB,mRNA,translation initiation factor IF-2,68757.46830000021,1378.4582424410726,1403.2959031050275,1429.095938983027,1403.6166948430425,0.01803937819281339,179.44826319009073,0.0,"[('inside', 1, 620)]",620.0,,cytoplasmic
CP002027.1,gene,379010,379310,-,MMSYN1_0298,,mRNA,ribosomal protein L7A family,11177.346899999988,152.0463665783496,189.263222530514,115.71158704401317,152.34039205095894,0.24141134712274703,19.476270742347523,0.0,"[('inside', 1, 99)]",99.0,,cytoplasmic
CP002027.1,gene,379296,379578,-,MMSYN1_0299,,mRNA,conserved hypothetical protein,10834.476199999988,627.037271480046,578.5887235387515,617.4022176058688,607.6760708748888,0.042204900551477485,77.68959709678519,0.0,"[('inside', 1, 93)]",93.0,,cytoplasmic
CP002027.1,gene,379558,381313,-,MMSYN1_0300,nusA,mRNA,transcription elongation factor NusA,67531.56300000014,1376.2722625658837,1414.0038212926454,1456.431407127618,1415.5691636620493,0.028329588325526355,180.97635114906467,0.0,"[('inside', 1, 584)]",584.0,,cytoplasmic
CP002027.1,gene,381321,381816,-,MMSYN1_0301,,mRNA,conserved hypothetical protein,19515.1684,391.58997382854454,347.4264182301057,400.32850028398855,379.7816307808796,0.07467197008167789,48.55396368931765,0.0,"[('inside', 1, 164)]",164.0,,cytoplasmic
CP002027.1,gene,381928,382579,-,MMSYN1_0302,,mRNA,nitroreductase family protein,24696.30290000001,370.8027777579003,363.90181108678996,361.90872315006504,365.53777066491847,0.012768204303032162,46.73292809724837,0.0,"[('inside', 1, 216)]",216.0,,cytoplasmic
CP002027.1,gene,382591,387040,-,MMSYN1_0303,polC,mRNA,DNA polymerase III_ alpha subunit_ Gram-positive type,170995.76500000004,120.79160331239414,113.35652225566022,117.88487792159876,117.34433449655103,0.03193079975755244,15.002127787428337,0.0,"[('inside', 1, 1482)]",1482.0,,cytoplasmic
CP002027.1,gene,387048,388077,-,MMSYN1_0304,cdsA,mRNA,phosphatidate cytidylyltransferase,39789.291700000045,21.76098416682898,19.455176254362975,22.986014282174356,21.400724901122103,0.08377172302970838,2.736019690151039,9.0,"[('inside', 1, 22), ('TMhelix', 23, 43), ('outside', 44, 52), ('TMhelix', 53, 73), ('inside', 74, 88), ('TMhelix', 89, 106), ('outside', 107, 120), ('TMhelix', 121, 141), ('inside', 142, 153), ('TMhelix', 154, 171), ('outside', 172, 186), ('TMhelix', 187, 208), ('inside', 209, 221), ('TMhelix', 222, 243), ('outside', 244, 272), ('TMhelix', 273, 293), ('inside', 294, 310), ('TMhelix', 311, 335), ('outside', 336, 342)]",342.0,,membrane
CP002027.1,gene,388275,389352,-,MMSYN1_0305,,mRNA,peptidase_ M24 family,40671.88269999998,6731.293281803832,6781.69299605265,6041.949035558177,6518.311771138219,0.06340770221688982,833.3469746831969,0.0,"[('inside', 1, 358)]",358.0,,cytoplasmic
CP002027.1,gene,389505,390282,-,MMSYN1_0306,,mRNA,hypothetical protein,28339.508400000035,,,,,,,0.0,"[('inside', 1, 258)]",258.0,,cytoplasmic
CP002027.1,gene,390557,390911,+,MMSYN1_0307,,mRNA,integrase core domain protein,14007.985999999986,,,,,,,0.0,"[('inside', 1, 117)]",117.0,,cytoplasmic
CP002027.1,gene,391002,392013,+,MMSYN1_0308,trpS,mRNA,tryptophan--tRNA ligase,38423.304899999974,362.20386989909974,287.8430886690818,345.313031409551,331.78666332591087,0.11749143453779355,42.417948363123365,0.0,"[('inside', 1, 336)]",336.0,,cytoplasmic
CP002027.1,gene,392041,392911,-,MMSYN1_0309,,mRNA,conserved hypothetical protein,35113.73200000006,184.10422045250832,194.31428342179294,158.72765974090106,179.04872120506744,0.10234109175092534,22.890852014444732,1.0,"[('inside', 1, 266), ('TMhelix', 267, 287), ('outside', 288, 289)]",289.0,,membrane
CP002027.1,gene,393023,393824,+,MMSYN1_0310,,mRNA,conserved hypothetical protein,32231.96830000003,226.34677591252648,336.3842164661392,215.7735673668626,259.50151991517606,0.25738544951211495,33.17650553392312,0.0,"[('inside', 1, 266)]",266.0,,cytoplasmic
CP002027.1,gene,393878,394955,-,MMSYN1_0311,,mRNA,RmuC domain protein,41637.49910000001,70.0910378366947,94.97532722242782,68.17457884234452,77.74698130048901,0.1923023098887728,9.939722727653455,1.0,"[('outside', 1, 5), ('TMhelix', 6, 26), ('inside', 27, 358)]",358.0,,membrane
CP002027.1,gene,395170,397891,+,MMSYN1_0312,,mRNA,conserved hypothetical protein,105317.89670000049,,,,,,,1.0,"[('signal', 1, 35), ('outside', 36, 873), ('TMhelix', 874, 883), ('inside', 884, 906)]",906.0,,membrane
CP002027.1,gene,398247,399522,+,MMSYN1_0313,trmFO2,mRNA,methylenetetrahydrofolate--tRNA-(uracil-5-)- methyltransferase trmFO 2,49117.588899999966,30.24963168535914,27.142853145470603,29.928655402601404,29.10704674447705,0.05870040965679389,3.7212502559135414,0.0,"[('inside', 1, 424)]",424.0,,cytoplasmic
CP002027.1,gene,399626,400361,+,MMSYN1_0314,,mRNA,putative membrane protein,27242.756600000044,438.0802577196384,536.215953582664,424.97815577028473,466.4247890241957,0.13034236787604403,59.63103645511707,7.0,"[('signal', 1, 10), ('outside', 11, 11), ('TMhelix', 12, 25), ('inside', 26, 41), ('TMhelix', 42, 55), ('outside', 56, 68), ('TMhelix', 69, 78), ('inside', 79, 80), ('TMhelix', 81, 96), ('outside', 97, 105), ('TMhelix', 106, 122), ('inside', 123, 132), ('TMhelix', 133, 153), ('outside', 154, 171), ('TMhelix', 172, 190), ('inside', 191, 244)]",244.0,,membrane
CP002027.1,gene,400482,400635,+,MMSYN1_0315,,mRNA,conserved hypothetical protein,6090.989299999998,22.616621006048266,7.072379577231422,21.834250695813033,17.174417093030907,0.5099074056073122,2.1956986761198607,0.0,"[('inside', 1, 50)]",50.0,,cytoplasmic
CP002027.1,gene,400693,402664,+,MMSYN1_0316,tkt,mRNA,transketolase,72952.1974000003,844.1493775068122,860.7299310137015,835.9820862319373,846.9537982508169,0.014888672036435728,108.28055027897415,0.0,"[('inside', 1, 656)]",656.0,,cytoplasmic
CP002027.1,gene,402679,402925,+,MMSYN1_0317,,mRNA,conserved hypothetical protein,8896.838399999993,1159.3735237391502,1744.696441353224,673.0400990034021,1192.370021365259,0.45001937046144364,152.44099774536653,1.0,"[('outside', 1, 12), ('TMhelix', 13, 34), ('inside', 35, 81)]",81.0,,membrane
CP002027.1,gene,402992,404537,+,MMSYN1_0318,,mRNA,conserved hypothetical protein,60982.375099999976,26.56340627271842,44.11043104310237,28.850699156771416,33.174845490864065,0.287546108029931,4.241306352943368,0.0,"[('inside', 1, 514)]",514.0,,cytoplasmic
CP002027.1,gene,404626,407524,+,MMSYN1_0319,,mRNA,putative liporotein,109873.21300000083,72.65496109705347,70.54698415885102,67.69752923272942,70.29982482954465,0.03539042401356615,8.987625691955792,0.0,"[('signal', 1, 24), ('outside', 25, 965)]",965.0,lipoprotein,lipoprotein
CP002027.1,gene,407531,408329,+,MMSYN1_0320,,mRNA,triacylglycerol lipase,30934.256500000054,13.496736965473621,14.276024581739952,11.445570425646668,13.072777324286747,0.11184147226489542,1.6713161039854856,0.0,"[('inside', 1, 265)]",265.0,,cytoplasmic
CP002027.1,gene,408481,408910,+,MMSYN1_0321,,pseudo,PSEUDOGENE - putative liporotein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,409234,410692,+,MMSYN1_0322,,mRNA,divergent AAA domain family,55933.050999999985,46.73826212848705,49.05235937210869,48.7906721538216,48.19376455147244,0.02629541092569151,6.161430949865536,0.0,"[('inside', 1, 485)]",485.0,,cytoplasmic
CP002027.1,gene,410709,412203,-,MMSYN1_0323,,mRNA,putative liporotein,58889.66110000007,115.9781646321646,123.34721595585289,109.25779039503014,116.19439032768254,0.06065009746666286,14.855110810053258,0.0,"[('signal', 1, 20), ('outside', 21, 497)]",497.0,lipoprotein,lipoprotein
CP002027.1,gene,412371,412896,-,MMSYN1_0324,,mRNA,conserved hypothetical protein,20763.16390000001,18.601938952817754,11.296923110259996,16.782617645025205,15.560493236034318,0.24438575152310535,1.9893632612425989,0.0,"[('outside', 1, 174)]",174.0,,cytoplasmic
CP002027.1,gene,414260,415751,+,MMSYN1_0325,,mRNA,putative membrane protein,58071.1841,18.71230856878211,18.54307201577889,16.469714441524506,17.908365008695167,0.06973155503757837,2.2895317569187936,13.0,"[('outside', 1, 5), ('TMhelix', 6, 26), ('inside', 27, 35), ('TMhelix', 36, 56), ('outside', 57, 73), ('TMhelix', 74, 94), ('inside', 95, 103), ('TMhelix', 104, 122), ('outside', 123, 129), ('TMhelix', 130, 150), ('inside', 151, 167), ('TMhelix', 168, 183), ('outside', 184, 199), ('TMhelix', 200, 220), ('inside', 221, 244), ('TMhelix', 245, 263), ('outside', 264, 291), ('TMhelix', 292, 308), ('inside', 309, 320), ('TMhelix', 321, 339), ('outside', 340, 343), ('TMhelix', 344, 364), ('inside', 365, 382), ('TMhelix', 383, 399), ('outside', 400, 436), ('TMhelix', 437, 453), ('inside', 454, 496)]",496.0,,membrane
CP002027.1,gene,415768,416530,+,MMSYN1_0326,,mRNA,conserved hypothetical protein,30591.18610000003,228.71935743262492,247.6086883540895,193.74115972246108,223.35640183639183,0.12236620685852005,28.55545857297636,0.0,"[('inside', 1, 253)]",253.0,,cytoplasmic
CP002027.1,gene,416539,417376,+,MMSYN1_0327,scpA,mRNA,ScpA protein,32796.19450000005,151.18552947427906,117.69811428442553,137.10087552630304,135.32817309500254,0.12424567807208196,17.301308620657107,0.0,"[('inside', 1, 278)]",278.0,,cytoplasmic
CP002027.1,gene,417359,417989,+,MMSYN1_0328,scpB,mRNA,segregation and condensation protein B,24335.15030000001,674.6816488284813,521.237500523352,648.5963572806687,614.838502210834,0.13353655911227755,78.60529286200077,0.0,"[('inside', 1, 209)]",209.0,,cytoplasmic
CP002027.1,gene,418056,418815,+,MMSYN1_0329,,mRNA,ribosomal large subunit pseudouridine synthase B (rRNA-uridine isomerase B) (rRNA pseudouridylate synthase B),29618.129800000035,176.49119674033167,173.86687995423162,154.9386334831487,168.432236725904,0.06981585907052901,21.533565721135528,0.0,"[('inside', 1, 252)]",252.0,,cytoplasmic
CP002027.1,gene,418824,419442,+,MMSYN1_0330,,mRNA,deoxyguanosine kinase,24277.62680000002,536.2889917696145,516.2917469237444,503.0541852563948,518.5449746499179,0.03226640648182142,66.29444878274462,0.0,"[('inside', 1, 205)]",205.0,,cytoplasmic
CP002027.1,gene,419453,420167,+,MMSYN1_0331,,mRNA,conserved hypothetical protein,26297.540500000032,1109.9765995855344,1020.5822634970837,1126.9050392008062,1085.8213007611414,0.052613785923836594,138.81905741950484,0.0,"[('inside', 1, 237)]",237.0,,cytoplasmic
CP002027.1,gene,420266,421094,+,MMSYN1_0332,,mRNA,conserved hypothetical protein,32823.485300000044,202.42793696438355,278.45539637086415,224.4858829300756,235.1230720884411,0.16635548510749293,30.05979273202315,3.0,"[('outside', 1, 7), ('TMhelix', 8, 28), ('inside', 29, 135), ('TMhelix', 136, 156), ('outside', 157, 188), ('TMhelix', 189, 203), ('inside', 204, 275)]",275.0,,membrane
CP002027.1,gene,421585,422005,+,MMSYN1_0333,vlcA,mRNA,lipoprotein_ putative (VlcA),15730.23199999999,,,,,,,0.0,"[('signal', 1, 11), ('outside', 12, 139)]",139.0,,cytoplasmic
CP002027.1,gene,422444,422924,+,MMSYN1_0334,vlcB,mRNA,lipoprotein_ putative (VlcB),17195.87299999998,,,,,,,0.0,"[('signal', 1, 11), ('outside', 12, 159)]",159.0,,cytoplasmic
CP002027.1,gene,423314,423773,+,MMSYN1_0335,vlcC,mRNA,lipoprotein_ putative (VlcC),16324.052400000004,,,0.16456751771593717,0.16456751771593717,,0.02103947277068524,0.0,"[('signal', 1, 23), ('outside', 24, 152)]",152.0,lipoprotein,lipoprotein
CP002027.1,gene,423938,424388,+,MMSYN1_0336,,mRNA,PTS system_ IIA component,17630.238999999994,18.634744028761805,14.94730870727821,18.53619829079764,17.372750342279218,0.12094066085116827,2.2210549982847496,0.0,"[('inside', 1, 149)]",149.0,,cytoplasmic
CP002027.1,gene,424399,426208,+,MMSYN1_0337,,mRNA,PTS system ascorbate-specific enzyme IIC/IIB,65887.92040000006,4.0151708813884905,3.785338791745059,5.209755202027905,4.336754958387151,0.17633552918545817,0.5544413571189477,11.0,"[('outside', 1, 10), ('TMhelix', 11, 28), ('inside', 29, 43), ('TMhelix', 44, 65), ('outside', 66, 99), ('TMhelix', 100, 117), ('inside', 118, 123), ('TMhelix', 124, 142), ('outside', 143, 158), ('TMhelix', 159, 174), ('inside', 175, 238), ('TMhelix', 239, 254), ('outside', 255, 289), ('TMhelix', 290, 299), ('inside', 300, 338), ('TMhelix', 339, 359), ('outside', 360, 370), ('TMhelix', 371, 384), ('inside', 385, 400), ('TMhelix', 401, 418), ('outside', 419, 461), ('TMhelix', 462, 477), ('inside', 478, 602)]",602.0,,membrane
CP002027.1,gene,426378,427098,+,MMSYN1_0338,,mRNA,putative liporotein,25615.330400000017,836.8822526067727,881.028749917197,876.1088484683685,864.6732836641128,0.02797950144722834,110.54593433554784,1.0,"[('signal', 1, 23), ('outside', 24, 208), ('TMhelix', 209, 229), ('inside', 230, 239)]",239.0,lipoprotein,lipoprotein
CP002027.1,gene,427500,429321,+,MMSYN1_0339,,mRNA,Na+ ABC transporter_ ATP-binding component,71193.05640000016,11.53753234807649,13.888400067380598,11.733225384423257,12.386385933293449,0.10531379235238404,1.583562984893274,0.0,"[('inside', 1, 606)]",606.0,,cytoplasmic
CP002027.1,gene,429336,431127,+,MMSYN1_0340,,mRNA,ABC transporter_ permease protein_ putative,71172.5104000002,4.008623892632049,3.630038484324908,6.355772238281534,4.66481153841283,0.3165397731660091,0.596382425310839,6.0,"[('inside', 1, 40), ('TMhelix', 41, 61), ('outside', 62, 74), ('TMhelix', 75, 95), ('inside', 96, 123), ('TMhelix', 124, 145), ('outside', 146, 162), ('TMhelix', 163, 183), ('inside', 184, 192), ('TMhelix', 193, 213), ('outside', 214, 570), ('TMhelix', 571, 591), ('inside', 592, 596)]",596.0,,membrane
CP002027.1,gene,431155,432556,+,MMSYN1_0341,,mRNA,viral A-type inclusion protein_ putative,54082.30630000001,46.79199338334075,44.811651728764474,43.72173171984078,45.10845894398201,0.03450576107234007,5.766983708885179,0.0,"[('signal', 1, 23), ('outside', 24, 466)]",466.0,lipoprotein,lipoprotein
CP002027.1,gene,432681,434868,+,MMSYN1_0342,,pseudo,PSEUDOGENE - putative liporotein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,435004,435700,+,MMSYN1_0343,,mRNA,conserved hypothetical protein,26965.112000000052,775.2690514508093,790.82226675184,740.7124180619517,768.934578754867,0.03335583884451972,98.30602269930593,0.0,"[('inside', 1, 231)]",231.0,,cytoplasmic
CP002027.1,gene,435755,436316,-,MMSYN1_0344,ppa,mRNA,inorganic diphosphatase,21453.146200000007,12017.990780081356,11229.692341701655,11233.722561995062,11493.80189459269,0.039496536293509896,1469.4487426756302,0.0,"[('inside', 1, 186)]",186.0,,cytoplasmic
CP002027.1,gene,436454,437345,+,MMSYN1_0345,,mRNA,conserved hypothetical protein,34038.25330000001,148.24130373194404,183.8738256326075,68.74094381696058,133.61869106050403,0.44112735515199,17.082756374041285,6.0,"[('inside', 1, 80), ('TMhelix', 81, 96), ('outside', 97, 112), ('TMhelix', 113, 124), ('inside', 125, 128), ('TMhelix', 129, 145), ('outside', 146, 154), ('TMhelix', 155, 175), ('inside', 176, 200), ('TMhelix', 201, 221), ('outside', 222, 261), ('TMhelix', 262, 284), ('inside', 285, 296)]",296.0,,membrane
CP002027.1,gene,437410,438106,+,MMSYN1_0346,,mRNA,conserved hypothetical protein,27427.314300000042,111.86277861945476,112.63703422041972,114.37886248336345,112.95955844107931,0.011408295558149258,14.441547074386959,1.0,"[('inside', 1, 209), ('TMhelix', 210, 230), ('outside', 231, 231)]",231.0,,membrane
CP002027.1,gene,438114,438777,+,MMSYN1_0347,cmk,mRNA,cytidylate kinase,25458.192200000034,266.75009492439887,332.64058137413724,204.6745148002442,268.0217303662601,0.23875866315684402,34.26578936267671,0.0,"[('inside', 1, 220)]",220.0,,cytoplasmic
CP002027.1,gene,438783,440091,+,MMSYN1_0348,engA,mRNA,ribosome-associated GTPase EngA,49682.006499999945,409.03887317042614,401.6806622348968,419.3581960608313,410.025910488718,0.021657179267232398,52.4206058323949,0.0,"[('inside', 1, 435)]",435.0,,cytoplasmic
CP002027.1,gene,440092,441082,+,MMSYN1_0349,gpsA,mRNA,glycerol-3-phosphate dehydrogenase [NAD(P)+] (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),37089.57259999996,,,,,,,0.0,"[('inside', 1, 329)]",329.0,,cytoplasmic
