operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00407	CP002027.1	-	966064	972799	34	11084	ISO_253970,ISO_254028,ISO_254101,ISO_254055,ISO_254293,ISO_254057,ISO_254053,ISO_254100,ISO_254134,ISO_254052,ISO_254894,ISO_254290,ISO_254464,ISO_254600,ISO_254630,ISO_254895,ISO_254896,ISO_256185,ISO_256083,ISO_256236,ISO_255707,ISO_255758,ISO_255839,ISO_255966,ISO_256078,ISO_255969,ISO_256085,ISO_256089,ISO_255832,ISO_255967,ISO_256080,ISO_256098,ISO_256086,ISO_256099	6735	972799	966064	4	MMSYN1_0822,MMSYN1_0823,MMSYN1_0824,MMSYN1_0825	,folC,uvrA,uvrB	0			4	MMSYN1_0822,MMSYN1_0823,MMSYN1_0824,MMSYN1_0825	,folC,uvrA,uvrB	isoform_operon_merged
OP_00408	CP002027.1	+	973887	975507	6	2523	ISO_109066,ISO_109108,ISO_109114,ISO_109116,ISO_109163,ISO_109254	1620	973887	975507	2	MMSYN1_0826,MMSYN1_0827	holA,	0			2	MMSYN1_0826,MMSYN1_0827	holA,	isoform_operon
OP_00409	CP002027.1	+	975612	975687	0	1		75	975612	975687	1	MMSYN1_0828		0			1	MMSYN1_0828		rescue_single
OP_00410	CP002027.1	+	975776	976959	3	1037	ISO_109322,ISO_109325,ISO_109332	1183	975776	976959	2	MMSYN1_0829,MMSYN1_0830	,	0			2	MMSYN1_0829,MMSYN1_0830	,	isoform_operon
OP_00411	CP002027.1	+	977049	978087	2	2097	ISO_109386,ISO_109375	1038	977049	978087	1	MMSYN1_0831	prs	0			1	MMSYN1_0831	prs	isoform_operon
OP_00412	CP002027.1	+	978523	979084	0	80		561	978523	979084	1	MMSYN1_0832	pth	0			1	MMSYN1_0832	pth	rescue_single
OP_00413	CP002027.1	+	979185	986735	23	6160	ISO_109525,ISO_109559,ISO_109568,ISO_110526,ISO_110495,ISO_110496,ISO_110800,ISO_110805,ISO_110796,ISO_110826,ISO_110831,ISO_110841,ISO_110842,ISO_111527,ISO_111636,ISO_112599,ISO_112597,ISO_112600,ISO_112596,ISO_112605,ISO_112603,ISO_112594,ISO_112649	7550	979185	986735	8	MMSYN1_0833,MMSYN1_0834,MMSYN1_0835,MMSYN1_0836,MMSYN1_0837,MMSYN1_0838,MMSYN1_0839,MMSYN1_0840	rplI,dnaB,,,cysS,,secE,nusG	0			8	MMSYN1_0833,MMSYN1_0834,MMSYN1_0835,MMSYN1_0836,MMSYN1_0837,MMSYN1_0838,MMSYN1_0839,MMSYN1_0840	rplI,dnaB,,,cysS,,secE,nusG	isoform_operon_merged
OP_00414	CP002027.1	+	990637	993917	1	157	ISO_113084	3280	990637	993917	2	MMSYN1_0841,MMSYN1_0842	,	0			2	MMSYN1_0841,MMSYN1_0842	,	isoform_operon
OP_00415	CP002027.1	+	996009	998095	1	2	ISO_113545	2086	996009	998095	2	MMSYN1_0843,MMSYN1_0844	,	0			2	MMSYN1_0843,MMSYN1_0844	,	rescue_multiple
OP_00416	CP002027.1	+	999401	1000960	5	1744	ISO_113937,ISO_113954,ISO_113938,ISO_113939,ISO_113940	1559	999401	1000960	2	MMSYN1_0845,MMSYN1_0846	,	1	MMSYN1_0267	tnpB_6	3	MMSYN1_0845,MMSYN1_0846	,	isoform_operon
OP_00417	CP002027.1	-	1001768	1002311	0	78		543	1002311	1001768	1	MMSYN1_0265	tnpA_6	0			1	MMSYN1_0265	tnpA_6	rescue_single
OP_00418	CP002027.1	-	1002311	1004255	9	6104	ISO_257033,ISO_257037,ISO_257060,ISO_257038,ISO_257032,ISO_257066,ISO_257071,ISO_257041,ISO_257042	1944	1004255	1002311	3	MMSYN1_0849,MMSYN1_0850,MMSYN1_0851	,,	0			3	MMSYN1_0849,MMSYN1_0850,MMSYN1_0851	,,	isoform_operon
OP_00419	CP002027.1	-	1004384	1005833	1	3	ISO_257170	1449	1005833	1004384	3	MMSYN1_0852,MMSYN1_0853,MMSYN1_0854	,,	0			3	MMSYN1_0852,MMSYN1_0853,MMSYN1_0854	,,	rescue_multiple
OP_00420	CP002027.1	-	1006137	1009341	7	2924	ISO_257490,ISO_257747,ISO_257750,ISO_257746,ISO_257780,ISO_257751,ISO_257755	3204	1009341	1006137	2	MMSYN1_0855,MMSYN1_0856	,	0			2	MMSYN1_0855,MMSYN1_0856	,	isoform_operon
OP_00421	CP002027.1	+	1009543	1010805	1	421	ISO_114149	1262	1009543	1010805	1	MMSYN1_0858		0			1	MMSYN1_0858		isoform_operon
OP_00422	CP002027.1	+	1011754	1014003	15	5942	ISO_114302,ISO_114332,ISO_114401,ISO_114355,ISO_114402,ISO_114403,ISO_114406,ISO_114418,ISO_114468,ISO_114478,ISO_114479,ISO_114491,ISO_114530,ISO_114533,ISO_114607	2249	1011754	1014003	1	MMSYN1_0859		1	MMSYN1_0857		2	MMSYN1_0859		isoform_operon
OP_00423	CP002027.1	-	1014042	1014898	1	190	ISO_258061	856	1014898	1014042	1	MMSYN1_0860		0			1	MMSYN1_0860		isoform_operon
OP_00424	CP002027.1	-	1015786	1017375	2	146	ISO_258160,ISO_258240	1589	1017375	1015786	3	MMSYN1_0861,MMSYN1_0862,MMSYN1_0863	,,	0			3	MMSYN1_0861,MMSYN1_0862,MMSYN1_0863	,,	isoform_operon
OP_00425	CP002027.1	-	1018256	1018961	0	183		705	1018961	1018256	1	MMSYN1_0864		0			1	MMSYN1_0864		rescue_single
OP_00426	CP002027.1	-	1018962	1020834	0	0		1872	1020834	1018962	1	MMSYN1_0865		0			1	MMSYN1_0865		rescue_single
OP_00427	CP002027.1	-	1020972	1021860	0	142		888	1021860	1020972	1	MMSYN1_0866		0			1	MMSYN1_0866		rescue_single
OP_00428	CP002027.1	-	1021861	1022692	0	215		831	1022692	1021861	1	MMSYN1_0867		0			1	MMSYN1_0867		rescue_single
OP_00429	CP002027.1	-	1022678	1023872	0	195		1194	1023872	1022678	1	MMSYN1_0868		0			1	MMSYN1_0868		rescue_single
OP_00430	CP002027.1	-	1023890	1025786	0	12		1896	1025786	1023890	1	MMSYN1_0869		0			1	MMSYN1_0869		rescue_single
OP_00431	CP002027.1	-	1025860	1031091	15	4439	ISO_259173,ISO_259277,ISO_259684,ISO_259685,ISO_259783,ISO_259836,ISO_260059,ISO_260076,ISO_260190,ISO_260077,ISO_260060,ISO_260192,ISO_260067,ISO_260080,ISO_260193	5231	1031091	1025860	6	MMSYN1_0870,MMSYN1_0871,MMSYN1_0872,MMSYN1_0873,MMSYN1_0874,MMSYN1_0875	,,ychF,,gidB,pgsA	0			6	MMSYN1_0870,MMSYN1_0871,MMSYN1_0872,MMSYN1_0873,MMSYN1_0874,MMSYN1_0875	,,ychF,,gidB,pgsA	isoform_operon_merged
OP_00432	CP002027.1	-	1031202	1032766	4	1232	ISO_260389,ISO_260359,ISO_260363,ISO_260366	1564	1032766	1031202	1	MMSYN1_0876		0			1	MMSYN1_0876		isoform_operon
OP_00433	CP002027.1	-	1032824	1033718	1	72	ISO_260434	894	1033718	1032824	2	MMSYN1_0877,MMSYN1_0878	,	0			2	MMSYN1_0877,MMSYN1_0878	,	isoform_operon
OP_00434	CP002027.1	-	1035109	1037767	0	13		2658	1037767	1035109	1	MMSYN1_0879		0			1	MMSYN1_0879		rescue_single
OP_00435	CP002027.1	-	1037813	1038932	9	14739	ISO_261100,ISO_261189,ISO_261104,ISO_261191,ISO_261105,ISO_261192,ISO_261232,ISO_261190,ISO_261193	1119	1038932	1037813	1	MMSYN1_0880	hup	0			1	MMSYN1_0880	hup	isoform_operon
OP_00436	CP002027.1	-	1039095	1040599	38	129336	ISO_261320,ISO_261418,ISO_261428,ISO_261433,ISO_261300,ISO_261317,ISO_261319,ISO_261330,ISO_261332,ISO_261335,ISO_261338,ISO_261344,ISO_261348,ISO_261351,ISO_261356,ISO_261360,ISO_261366,ISO_261371,ISO_261373,ISO_261376,ISO_261379,ISO_261383,ISO_261385,ISO_261391,ISO_261397,ISO_261398,ISO_261400,ISO_261403,ISO_261404,ISO_261413,ISO_261414,ISO_261416,ISO_261419,ISO_261426,ISO_261430,ISO_261442,ISO_261431,ISO_261472	1504	1040599	1039095	1	MMSYN1_0881		0			1	MMSYN1_0881		isoform_operon
OP_00437	CP002027.1	-	1041334	1042469	3	564	ISO_261643,ISO_261647,ISO_261644	1135	1042469	1041334	2	MMSYN1_0882,MMSYN1_0883	,asnA	0			2	MMSYN1_0882,MMSYN1_0883	,asnA	isoform_operon
OP_00438	CP002027.1	+	1042654	1043413	0	18		759	1042654	1043413	1	MMSYN1_0884		0			1	MMSYN1_0884		rescue_single
OP_00439	CP002027.1	-	1043646	1045637	12	2405	ISO_262068,ISO_262127,ISO_262003,ISO_262017,ISO_262128,ISO_262133,ISO_261988,ISO_262016,ISO_262037,ISO_262071,ISO_262135,ISO_262202	1991	1045637	1043646	1	MMSYN1_0885	gidA	0			1	MMSYN1_0885	gidA	isoform_operon
OP_00440	CP002027.1	-	1045670	1048641	6	504	ISO_263019,ISO_262508,ISO_262610,ISO_262890,ISO_263003,ISO_263025	2971	1048641	1045670	2	MMSYN1_0886,MMSYN1_0887	,	0			2	MMSYN1_0886,MMSYN1_0887	,	isoform_operon
OP_00441	CP002027.1	+	1048867	1049368	0	8		501	1048867	1049368	1	MMSYN1_0888		0			1	MMSYN1_0888		rescue_single
OP_00442	CP002027.1	-	1049413	1050847	1	1	ISO_263161	1434	1050847	1049413	2	MMSYN1_0889,MMSYN1_0890	,	0			2	MMSYN1_0889,MMSYN1_0890	,	rescue_multiple
OP_00443	CP002027.1	+	1051378	1052881	8	9262	ISO_115392,ISO_115393,ISO_115402,ISO_115405,ISO_115411,ISO_115503,ISO_115526,ISO_115536	1503	1051378	1052881	1	MMSYN1_0891	lppQ	0			1	MMSYN1_0891	lppQ	isoform_operon
OP_00444	CP002027.1	+	1053007	1054231	0	10		1224	1053007	1054231	1	MMSYN1_0892		0			1	MMSYN1_0892		rescue_single
OP_00445	CP002027.1	+	1054361	1055567	0	18		1206	1054361	1055567	1	MMSYN1_0893		0			1	MMSYN1_0893		rescue_single
OP_00446	CP002027.1	-	1055649	1057914	0	17		2265	1057914	1055649	1	MMSYN1_0894		0			1	MMSYN1_0894		rescue_single
OP_00447	CP002027.1	-	1057923	1060185	0	33		2262	1060185	1057923	1	MMSYN1_0895		0			1	MMSYN1_0895		rescue_single
OP_00448	CP002027.1	-	1060501	1062757	0	35		2256	1062757	1060501	1	MMSYN1_0896		0			1	MMSYN1_0896		rescue_single
OP_00449	CP002027.1	-	1062766	1065028	0	20		2262	1065028	1062766	1	MMSYN1_0897		0			1	MMSYN1_0897		rescue_single
OP_00450	CP002027.1	-	1065222	1067475	0	49		2253	1067475	1065222	1	MMSYN1_0898		0			1	MMSYN1_0898		rescue_single
OP_00451	CP002027.1	-	1068639	1069767	1	65	ISO_266752	1128	1069767	1068639	1	MMSYN1_0899		0			1	MMSYN1_0899		isoform_operon
OP_00452	CP002027.1	+	1070054	1070690	0	47		636	1070054	1070690	1	MMSYN1_0900	vlcF	0			1	MMSYN1_0900	vlcF	rescue_single
OP_00453	CP002027.1	+	1070922	1071534	0	2		612	1070922	1071534	1	MMSYN1_0901	vlcG	0			1	MMSYN1_0901	vlcG	rescue_single
OP_00454	CP002027.1	+	1071823	1072303	0	77		480	1071823	1072303	1	MMSYN1_0902	vlcH	0			1	MMSYN1_0902	vlcH	rescue_single
OP_00455	CP002027.1	+	1072803	1073379	0	11		576	1072803	1073379	1	MMSYN1_0903	vlcI	0			1	MMSYN1_0903	vlcI	rescue_single
OP_00456	CP002027.1	+	1073625	1074369	5	6819	ISO_115878,ISO_115883,ISO_115873,ISO_115885,ISO_115874	744	1073625	1074369	1	MMSYN1_0904	vlcJ	0			1	MMSYN1_0904	vlcJ	isoform_operon
OP_00457	CP002027.1	-	1074591	1074750	0	101		159	1074750	1074591	1	MMSYN1_0905		0			1	MMSYN1_0905		rescue_single
OP_00458	CP002027.1	-	1075288	1076773	1	100	ISO_266853	1485	1076773	1075288	2	MMSYN1_0906,MMSYN1_0907	,	0			2	MMSYN1_0906,MMSYN1_0907	,	isoform_operon
OP_00459	CP002027.1	-	1076808	1078552	15	4827	ISO_267142,ISO_267234,ISO_266973,ISO_267130,ISO_267143,ISO_266975,ISO_267151,ISO_267191,ISO_267152,ISO_266978,ISO_267158,ISO_267144,ISO_267148,ISO_267236,ISO_267162	1744	1078552	1076808	3	MMSYN1_0908,MMSYN1_0909,MMSYN1_0910	oxaA,rnpA,rpmH	0			3	MMSYN1_0908,MMSYN1_0909,MMSYN1_0910	oxaA,rnpA,rpmH	isoform_operon
