orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0188✗	ISO_136837	13	-	1	0	1
MMSYN1_0188✗	ISO_136858	11	-	1	0	1
MMSYN1_0188✗	ISO_136903	13	-	1	0	1
MMSYN1_0188✗	ISO_136911	10	-	1	0	1
MMSYN1_0188✗	ISO_136918	13	-	1	0	1
MMSYN1_0188✗	ISO_136979	13	-	1	0	1
MMSYN1_0188✗	ISO_137021	16	-	1	0	1
MMSYN1_0188✗	ISO_137108	10	-	1	0	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137120	15	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137154	14	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137166	709	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137262	14	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137449	11	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137546	22	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137624	14	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137865	10	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138113	119	-	3	2	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137203	25	-	2	1	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137167	32	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138179	13	-	3	2	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137254	11	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138111	17	-	3	2	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137157	31	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138124	39	-	3	2	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137158	62	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138191	125	-	3	2	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138319	33	-	4	3	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138116	21	-	3	2	1
MMSYN1_0189✓ MMSYN1_0188✗	ISO_137168	40	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138117	80	-	3	2	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✓ MMSYN1_0188✗	ISO_138338	12	-	4	3	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138193	24	-	2	1	1
MMSYN1_0189✗	ISO_137165	51	-	1	0	1
MMSYN1_0189✗	ISO_137554	19	-	1	0	1
MMSYN1_0189✗	ISO_137631	13	-	1	0	1
MMSYN1_0189✗	ISO_137877	13	-	1	0	1
MMSYN1_0189✗	ISO_138033	17	-	1	0	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138118	207	-	2	1	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✗	ISO_138320	42	-	3	2	1
MMSYN1_0189✗	ISO_137169	13	-	1	0	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138119	97	-	2	1	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✗	ISO_138321	21	-	3	2	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138197	14	-	2	1	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138120	36	-	2	1	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✗	ISO_138322	19	-	3	2	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138121	46	-	2	1	1
MMSYN1_0191✓ MMSYN1_0190✓ MMSYN1_0189✗	ISO_138324	18	-	3	2	1
MMSYN1_0190✓ MMSYN1_0189✗	ISO_138223	11	-	2	1	1
MMSYN1_0191✓ MMSYN1_0190✓	ISO_138343	11	-	2	2	0
MMSYN1_0190✗	ISO_138224	83	-	1	0	1
MMSYN1_0191✓ MMSYN1_0190✗	ISO_138325	22	-	2	1	1
MMSYN1_0190✗	ISO_138225	34	-	1	0	1
MMSYN1_0190✗	ISO_138112	19	-	1	0	1
MMSYN1_0191✓ MMSYN1_0190✗	ISO_138316	10	-	2	1	1
MMSYN1_0190✗	ISO_138239	11	-	1	0	1
MMSYN1_0190✗	ISO_138243	10	-	1	0	1
MMSYN1_0191✓ MMSYN1_0190✗	ISO_138327	28	-	2	1	1
MMSYN1_0192✓ MMSYN1_0193✗	ISO_034551	12	+	2	1	1
MMSYN1_0192✓ MMSYN1_0193✗	ISO_034563	27	+	2	1	1
MMSYN1_0192✓ MMSYN1_0193✓	ISO_034564	12	+	2	2	0
MMSYN1_0192✓ MMSYN1_0193✓	ISO_034566	273	+	2	2	0
MMSYN1_0193✓	ISO_034599	17	+	1	1	0
MMSYN1_0193✓	ISO_034629	11	+	1	1	0
MMSYN1_0195✗	ISO_138761	17	-	1	0	1
MMSYN1_0195✗	ISO_138789	13	-	1	0	1
MMSYN1_0195✗	ISO_138791	10	-	1	0	1
MMSYN1_0195✗	ISO_138909	15	-	1	0	1
MMSYN1_0196✓ MMSYN1_0195✗	ISO_139008	12	-	2	1	1
MMSYN1_0195✗	ISO_138910	59	-	1	0	1
MMSYN1_0196✓ MMSYN1_0195✗	ISO_138930	11	-	2	1	1
MMSYN1_0196✓ MMSYN1_0195✗	ISO_139003	73	-	2	1	1
MMSYN1_0197✓ MMSYN1_0196✓ MMSYN1_0195✗	ISO_139247	13	-	3	2	1
MMSYN1_0195✗	ISO_138821	10	-	1	0	1
MMSYN1_0197✓ MMSYN1_0196✗	ISO_139255	11	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓ MMSYN1_0197✓ MMSYN1_0196✗	ISO_139832	12	-	6	5	1
MMSYN1_0197✓ MMSYN1_0196✗	ISO_139256	25	-	2	1	1
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓ MMSYN1_0197✓ MMSYN1_0196✗	ISO_139604	14	-	5	4	1
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓ MMSYN1_0197✗	ISO_139590	18	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓ MMSYN1_0197✗	ISO_139847	21	-	5	4	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓ MMSYN1_0197✗	ISO_139835	13	-	5	4	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139915	16	-	4	4	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139603	12	-	3	3	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139591	14	-	3	3	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139849	22	-	4	4	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139860	25	-	4	4	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139609	16	-	3	3	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139916	15	-	4	4	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139683	18	-	3	3	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139851	23	-	4	4	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139925	10	-	4	4	0
MMSYN1_0199✓ MMSYN1_0198✓	ISO_139418	16	-	2	2	0
MMSYN1_0199✓ MMSYN1_0198✓	ISO_139453	115	-	2	2	0
MMSYN1_0199✓ MMSYN1_0198✓	ISO_139495	28	-	2	2	0
MMSYN1_0199✓ MMSYN1_0198✓	ISO_139551	12	-	2	2	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139558	12	-	3	3	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139566	85	-	3	3	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139576	18	-	3	3	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139592	883	-	3	3	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_139824	1768	-	4	4	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✓	ISO_140014	11	-	4	4	0
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139593	13	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139836	21	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139937	21	-	4	3	1
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139694	12	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139940	24	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139852	28	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139855	18	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139945	10	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139949	21	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139861	11	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139951	13	-	4	3	1
MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139700	14	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139862	26	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139838	15	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139863	12	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139953	17	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓ MMSYN1_0198✗	ISO_139864	13	-	4	3	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✓	ISO_139956	19	-	3	3	0
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✗	ISO_139825	15	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✗	ISO_139865	17	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✗	ISO_139958	10	-	3	2	1
MMSYN1_0200✓ MMSYN1_0199✗	ISO_139594	22	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✗	ISO_139826	99	-	3	2	1
MMSYN1_0200✓ MMSYN1_0199✗	ISO_139598	10	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✓ MMSYN1_0199✗	ISO_139839	250	-	3	2	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139853	48	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139840	106	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139973	10	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139980	10	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139827	198	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139983	12	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139829	204	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139822	18	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139856	202	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139842	57	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139984	15	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139821	22	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139843	2620	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_140009	20	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_140040	28	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139844	96	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139867	24	-	2	1	1
MMSYN1_0201✓ MMSYN1_0200✗	ISO_139831	41	-	2	1	1
MMSYN1_0201✓	ISO_139823	38	-	1	1	0
MMSYN1_0201✓	ISO_139854	892	-	1	1	0
MMSYN1_0201✓	ISO_140011	20	-	1	1	0
MMSYN1_0201✓	ISO_140042	15	-	1	1	0
MMSYN1_0202✓ MMSYN1_0203✗	ISO_034755	44	+	2	1	1
MMSYN1_0202✓ MMSYN1_0203✗	ISO_034763	14	+	2	1	1
MMSYN1_0202✓ MMSYN1_0203✗	ISO_034759	181	+	2	1	1
MMSYN1_0202✓ MMSYN1_0203✓ MMSYN1_0204✓	ISO_034768	15	+	3	3	0
MMSYN1_0203✗	ISO_034807	189	+	1	0	1
MMSYN1_0203✓ MMSYN1_0204✓	ISO_034820	31	+	2	2	0
MMSYN1_0203✗	ISO_034809	13	+	1	0	1
MMSYN1_0203✗	ISO_034849	14	+	1	0	1
MMSYN1_0203✗	ISO_034855	11	+	1	0	1
MMSYN1_0204✓	ISO_034982	10	+	1	1	0
MMSYN1_0205✓	ISO_140262	28	-	1	1	0
MMSYN1_0205✓	ISO_140268	482	-	1	1	0
MMSYN1_0205✗	ISO_140274	13	-	1	0	1
MMSYN1_0205✗	ISO_140311	11	-	1	0	1
MMSYN1_0205✗	ISO_140314	13	-	1	0	1
MMSYN1_0205✗	ISO_140276	59	-	1	0	1
MMSYN1_0205✗	ISO_140279	12	-	1	0	1
MMSYN1_0205✗	ISO_140280	44	-	1	0	1
MMSYN1_0205✗	ISO_140341	17	-	1	0	1
MMSYN1_0207✗	ISO_035181	240	+	1	0	1
MMSYN1_0207✗	ISO_035182	142	+	1	0	1
MMSYN1_0207✗	ISO_035185	56	+	1	0	1
MMSYN1_0207✗	ISO_035188	15	+	1	0	1
MMSYN1_0207✗	ISO_035189	12	+	1	0	1
MMSYN1_0207✗	ISO_035191	648	+	1	0	1
MMSYN1_0207✗	ISO_035192	48	+	1	0	1
MMSYN1_0207✗	ISO_035195	31	+	1	0	1
MMSYN1_0207✗	ISO_035196	16	+	1	0	1
MMSYN1_0207✓ MMSYN1_0208✗	ISO_035211	136	+	2	1	1
MMSYN1_0207✓ MMSYN1_0208✗	ISO_035221	28	+	2	1	1
MMSYN1_0207✓ MMSYN1_0208✗	ISO_035224	13	+	2	1	1
MMSYN1_0207✓ MMSYN1_0208✓	ISO_035225	71	+	2	2	0
MMSYN1_0207✗	ISO_035281	16	+	1	0	1
MMSYN1_0207✓ MMSYN1_0208✗	ISO_035313	11	+	2	1	1
MMSYN1_0207✓ MMSYN1_0208✗	ISO_035323	10	+	2	1	1
MMSYN1_0209✗	ISO_140443	15	-	1	0	1
MMSYN1_0210✓ MMSYN1_0209✗	ISO_140550	10	-	2	1	1
MMSYN1_0209✗	ISO_140444	25	-	1	0	1
MMSYN1_0209✗	ISO_140466	14	-	1	0	1
MMSYN1_0209✗	ISO_140475	17	-	1	0	1
MMSYN1_0209✗	ISO_140506	21	-	1	0	1
MMSYN1_0210✓ MMSYN1_0209✗	ISO_140551	20	-	2	1	1
MMSYN1_0213✗	ISO_035502	25	+	1	0	1
MMSYN1_0213✗	ISO_035503	12	+	1	0	1
MMSYN1_0213✗	ISO_035527	11	+	1	0	1
MMSYN1_0213✗	ISO_035528	26	+	1	0	1
MMSYN1_0213✗	ISO_035516	15	+	1	0	1
MMSYN1_0213✗	ISO_035513	4858	+	1	0	1
MMSYN1_0213✗	ISO_035514	2388	+	1	0	1
MMSYN1_0213✗	ISO_035533	98	+	1	0	1
MMSYN1_0213✗	ISO_035534	771	+	1	0	1
MMSYN1_0213✗	ISO_035517	10	+	1	0	1
MMSYN1_0213✗	ISO_035537	40	+	1	0	1
MMSYN1_0213✗	ISO_035541	10	+	1	0	1
MMSYN1_0213✗	ISO_035542	14	+	1	0	1
MMSYN1_0213✗	ISO_035543	965	+	1	0	1
MMSYN1_0213✗	ISO_035549	58	+	1	0	1
MMSYN1_0213✗	ISO_035550	10	+	1	0	1
MMSYN1_0213✗	ISO_035551	13	+	1	0	1
MMSYN1_0213✗	ISO_035553	11	+	1	0	1
MMSYN1_0213✗	ISO_035554	13	+	1	0	1
MMSYN1_0213✗	ISO_035555	22	+	1	0	1
MMSYN1_0213✗	ISO_035556	140	+	1	0	1
MMSYN1_0213✗	ISO_035557	23	+	1	0	1
MMSYN1_0213✗	ISO_035558	21	+	1	0	1
MMSYN1_0213✗	ISO_035559	22	+	1	0	1
MMSYN1_0213✗	ISO_035560	24	+	1	0	1
MMSYN1_0213✗	ISO_035561	22	+	1	0	1
MMSYN1_0213✗	ISO_035562	15	+	1	0	1
MMSYN1_0213✗	ISO_035563	15	+	1	0	1
MMSYN1_0213✗	ISO_035564	28	+	1	0	1
MMSYN1_0213✗	ISO_035566	23	+	1	0	1
MMSYN1_0213✗	ISO_035567	27	+	1	0	1
MMSYN1_0213✗	ISO_035568	14	+	1	0	1
MMSYN1_0213✗	ISO_035569	29	+	1	0	1
MMSYN1_0213✗	ISO_035570	33	+	1	0	1
MMSYN1_0213✗	ISO_035571	79	+	1	0	1
MMSYN1_0213✗	ISO_035572	20	+	1	0	1
MMSYN1_0213✗	ISO_035573	16	+	1	0	1
MMSYN1_0213✗	ISO_035574	166	+	1	0	1
MMSYN1_0213✗	ISO_035575	480	+	1	0	1
MMSYN1_0213✓	ISO_035576	106	+	1	1	0
MMSYN1_0213✓	ISO_035577	29	+	1	1	0
MMSYN1_0213✓	ISO_035578	34	+	1	1	0
MMSYN1_0213✓	ISO_035515	7293	+	1	1	0
MMSYN1_0213✓ MMSYN1_0214✗	ISO_035580	12	+	2	1	1
MMSYN1_0213✓ MMSYN1_0214✗	ISO_035592	13	+	2	1	1
MMSYN1_0213✓	ISO_035608	25	+	1	1	0
MMSYN1_0213✗	ISO_035614	12	+	1	0	1
MMSYN1_0213✗	ISO_035611	31	+	1	0	1
MMSYN1_0213✗	ISO_035615	15	+	1	0	1
MMSYN1_0213✓	ISO_035617	19	+	1	1	0
MMSYN1_0215✗	ISO_035845	10	+	1	0	1
MMSYN1_0215✓ MMSYN1_0216✓	ISO_035868	37	+	2	2	0
MMSYN1_0215✓ MMSYN1_0216✓	ISO_035875	51	+	2	2	0
MMSYN1_0215✓ MMSYN1_0216✗	ISO_035882	21	+	2	1	1
MMSYN1_0215✓ MMSYN1_0216✗	ISO_035884	19	+	2	1	1
MMSYN1_0215✓ MMSYN1_0216✓	ISO_035899	88	+	2	2	0
MMSYN1_0216✓	ISO_035943	11	+	1	1	0
MMSYN1_0217✓	ISO_140722	25	-	1	1	0
MMSYN1_0217✓	ISO_140737	11	-	1	1	0
MMSYN1_0217✓	ISO_140742	15	-	1	1	0
MMSYN1_0217✓	ISO_140745	12	-	1	1	0
MMSYN1_0217✓	ISO_140747	30	-	1	1	0
MMSYN1_0217✓	ISO_140750	30	-	1	1	0
MMSYN1_0217✓	ISO_140753	10	-	1	1	0
MMSYN1_0217✓	ISO_140756	12	-	1	1	0
MMSYN1_0217✓	ISO_140769	47	-	1	1	0
MMSYN1_0217✓	ISO_140773	12	-	1	1	0
MMSYN1_0217✓	ISO_140774	13	-	1	1	0
MMSYN1_0217✓	ISO_140776	47	-	1	1	0
MMSYN1_0217✓	ISO_140782	21	-	1	1	0
MMSYN1_0217✓	ISO_140785	11	-	1	1	0
MMSYN1_0217✓	ISO_140787	10	-	1	1	0
MMSYN1_0217✓	ISO_140790	18	-	1	1	0
MMSYN1_0217✓	ISO_140794	17	-	1	1	0
MMSYN1_0217✓	ISO_140796	24	-	1	1	0
MMSYN1_0217✓	ISO_140798	26	-	1	1	0
MMSYN1_0217✓	ISO_140801	19	-	1	1	0
MMSYN1_0217✓	ISO_140805	11	-	1	1	0
MMSYN1_0217✓	ISO_140808	19	-	1	1	0
MMSYN1_0217✓	ISO_140813	19	-	1	1	0
MMSYN1_0217✓	ISO_140815	13	-	1	1	0
MMSYN1_0217✓	ISO_140818	16	-	1	1	0
MMSYN1_0217✓	ISO_140823	16	-	1	1	0
MMSYN1_0217✓	ISO_140826	10	-	1	1	0
MMSYN1_0217✓	ISO_140828	11	-	1	1	0
MMSYN1_0217✓	ISO_140830	26	-	1	1	0
MMSYN1_0217✓	ISO_140833	14	-	1	1	0
MMSYN1_0217✓	ISO_140835	28	-	1	1	0
MMSYN1_0217✓	ISO_140838	22	-	1	1	0
MMSYN1_0217✓	ISO_140840	36	-	1	1	0
MMSYN1_0217✓	ISO_140845	19	-	1	1	0
MMSYN1_0217✓	ISO_140847	16	-	1	1	0
MMSYN1_0217✓	ISO_140852	19	-	1	1	0
MMSYN1_0217✓	ISO_140855	17	-	1	1	0
MMSYN1_0217✓	ISO_140857	18	-	1	1	0
MMSYN1_0217✓	ISO_140864	14	-	1	1	0
MMSYN1_0217✓	ISO_140868	21	-	1	1	0
MMSYN1_0217✓	ISO_140873	12	-	1	1	0
MMSYN1_0217✓	ISO_140877	34	-	1	1	0
MMSYN1_0217✓	ISO_140885	24	-	1	1	0
MMSYN1_0217✓	ISO_140891	12	-	1	1	0
MMSYN1_0217✓	ISO_140895	23	-	1	1	0
MMSYN1_0217✓	ISO_140900	22	-	1	1	0
MMSYN1_0217✓	ISO_140904	15	-	1	1	0
MMSYN1_0217✓	ISO_140907	19	-	1	1	0
MMSYN1_0217✓	ISO_140916	22	-	1	1	0
MMSYN1_0217✓	ISO_140919	15	-	1	1	0
MMSYN1_0217✓	ISO_140927	16	-	1	1	0
MMSYN1_0217✓	ISO_140931	26	-	1	1	0
MMSYN1_0217✓	ISO_140938	28	-	1	1	0
MMSYN1_0217✓	ISO_140947	17	-	1	1	0
MMSYN1_0217✓	ISO_140956	17	-	1	1	0
MMSYN1_0217✓	ISO_140959	22	-	1	1	0
MMSYN1_0217✓	ISO_140964	37	-	1	1	0
MMSYN1_0217✓	ISO_140969	43	-	1	1	0
MMSYN1_0217✓	ISO_140977	13	-	1	1	0
MMSYN1_0217✓	ISO_140986	22	-	1	1	0
MMSYN1_0217✓	ISO_140990	22	-	1	1	0
MMSYN1_0217✓	ISO_140993	18	-	1	1	0
MMSYN1_0217✓	ISO_140999	11	-	1	1	0
MMSYN1_0217✓	ISO_141003	16	-	1	1	0
MMSYN1_0217✓	ISO_141009	33	-	1	1	0
MMSYN1_0217✓	ISO_141020	13	-	1	1	0
MMSYN1_0217✓	ISO_141027	23	-	1	1	0
MMSYN1_0217✓	ISO_141033	23	-	1	1	0
MMSYN1_0217✓	ISO_141044	29	-	1	1	0
MMSYN1_0217✓	ISO_141057	19	-	1	1	0
MMSYN1_0217✓	ISO_141063	17	-	1	1	0
MMSYN1_0217✓	ISO_141069	13	-	1	1	0
MMSYN1_0217✓	ISO_141075	25	-	1	1	0
MMSYN1_0217✓	ISO_141083	13	-	1	1	0
MMSYN1_0217✓	ISO_141087	30	-	1	1	0
MMSYN1_0217✓	ISO_141095	21	-	1	1	0
MMSYN1_0217✓	ISO_141101	21	-	1	1	0
MMSYN1_0217✓	ISO_141110	24	-	1	1	0
MMSYN1_0217✓	ISO_141117	13	-	1	1	0
MMSYN1_0217✓	ISO_141122	18	-	1	1	0
MMSYN1_0217✓	ISO_141129	23	-	1	1	0
MMSYN1_0217✓	ISO_141140	21	-	1	1	0
MMSYN1_0217✓	ISO_141150	17	-	1	1	0
MMSYN1_0217✓	ISO_141159	14	-	1	1	0
MMSYN1_0217✓	ISO_141168	19	-	1	1	0
MMSYN1_0217✓	ISO_141173	16	-	1	1	0
MMSYN1_0217✓	ISO_141182	24	-	1	1	0
MMSYN1_0217✓	ISO_141187	17	-	1	1	0
MMSYN1_0217✓	ISO_141194	27	-	1	1	0
MMSYN1_0217✓	ISO_141202	28	-	1	1	0
MMSYN1_0217✓	ISO_141215	24	-	1	1	0
MMSYN1_0217✓	ISO_141222	23	-	1	1	0
MMSYN1_0217✓	ISO_141229	24	-	1	1	0
MMSYN1_0217✓	ISO_141243	12	-	1	1	0
MMSYN1_0217✓	ISO_141252	17	-	1	1	0
MMSYN1_0217✓	ISO_141267	17	-	1	1	0
MMSYN1_0217✓	ISO_141275	14	-	1	1	0
MMSYN1_0217✓	ISO_141285	18	-	1	1	0
MMSYN1_0217✓	ISO_141293	12	-	1	1	0
MMSYN1_0217✓	ISO_141300	18	-	1	1	0
MMSYN1_0217✓	ISO_141310	37	-	1	1	0
MMSYN1_0217✓	ISO_141323	28	-	1	1	0
MMSYN1_0217✓	ISO_141338	27	-	1	1	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141350	20	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141361	34	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141370	18	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141376	17	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141382	14	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141391	12	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141400	16	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141405	14	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141411	10	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141419	25	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141444	19	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141465	16	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141472	25	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141482	16	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141491	16	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141497	16	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141511	20	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141526	13	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141536	20	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141556	10	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141561	12	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141577	21	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141592	40	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141602	14	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141611	50	-	2	2	0
MMSYN1_0218✓ MMSYN1_0217✓	ISO_141628	15	-	2	2	0
